"w15_39_3nm_MoOx - RawData"
"Wavelength nm."	"Abs."
333,40	0,387
333,60	0,383
333,80	0,375
334,00	0,365
334,20	0,358
334,40	0,356
334,60	0,356
334,80	0,354
335,00	0,346
335,20	0,345
335,40	0,346
335,60	0,344
335,80	0,342
336,00	0,343
336,20	0,350
336,40	0,364
336,60	0,370
336,80	0,369
337,00	0,373
337,20	0,371
337,40	0,374
337,60	0,381
337,80	0,380
338,00	0,373
338,20	0,364
338,40	0,360
338,60	0,359
338,80	0,354
339,00	0,345
339,20	0,341
339,40	0,344
339,60	0,348
339,80	0,345
340,00	0,340
340,20	0,339
340,40	0,344
340,60	0,351
340,80	0,354
341,00	0,353
341,20	0,354
341,40	0,359
341,60	0,364
341,80	0,370
342,00	0,371
342,20	0,366
342,40	0,365
342,60	0,368
342,80	0,364
343,00	0,364
343,20	0,358
343,40	0,345
343,60	0,343
343,80	0,338
344,00	0,332
344,20	0,337
344,40	0,339
344,60	0,329
344,80	0,330
345,00	0,347
345,20	0,349
345,40	0,349
345,60	0,356
345,80	0,360
346,00	0,364
346,20	0,373
346,40	0,372
346,60	0,373
346,80	0,381
347,00	0,375
347,20	0,368
347,40	0,363
347,60	0,354
347,80	0,350
348,00	0,353
348,20	0,344
348,40	0,330
348,60	0,326
348,80	0,326
349,00	0,319
349,20	0,314
349,40	0,315
349,60	0,316
349,80	0,325
350,00	0,331
350,20	0,328
350,40	0,331
350,60	0,338
350,80	0,345
351,00	0,349
351,20	0,355
351,40	0,360
351,60	0,361
351,80	0,363
352,00	0,361
352,20	0,358
352,40	0,355
352,60	0,347
352,80	0,342
353,00	0,338
353,20	0,327
353,40	0,319
353,60	0,321
353,80	0,322
354,00	0,321
354,20	0,324
354,40	0,325
354,60	0,323
354,80	0,329
355,00	0,337
355,20	0,338
355,40	0,337
355,60	0,348
355,80	0,364
356,00	0,365
356,20	0,363
356,40	0,365
356,60	0,363
356,80	0,367
357,00	0,371
357,20	0,360
357,40	0,350
357,60	0,345
357,80	0,337
358,00	0,330
358,20	0,329
358,40	0,332
358,60	0,327
358,80	0,320
359,00	0,318
359,20	0,316
359,40	0,320
359,60	0,323
359,80	0,321
360,00	0,328
360,20	0,336
360,40	0,338
360,60	0,342
360,80	0,352
361,00	0,354
361,20	0,352
361,40	0,356
361,60	0,355
361,80	0,353
362,00	0,353
362,20	0,345
362,40	0,342
362,60	0,341
362,80	0,338
363,00	0,333
363,20	0,325
363,40	0,327
363,60	0,326
363,80	0,318
364,00	0,318
364,20	0,315
364,40	0,307
364,60	0,308
364,80	0,315
365,00	0,320
365,20	0,324
365,40	0,331
365,60	0,334
365,80	0,337
366,00	0,342
366,20	0,343
366,40	0,346
366,60	0,352
366,80	0,355
367,00	0,353
367,20	0,349
367,40	0,347
367,60	0,346
367,80	0,341
368,00	0,338
368,20	0,337
368,40	0,330
368,60	0,326
368,80	0,327
369,00	0,322
369,20	0,318
369,40	0,319
369,60	0,318
369,80	0,319
370,00	0,321
370,20	0,321
370,40	0,320
370,60	0,319
370,80	0,322
371,00	0,328
371,20	0,333
371,40	0,338
371,60	0,343
371,80	0,347
372,00	0,349
372,20	0,348
372,40	0,352
372,60	0,356
372,80	0,352
373,00	0,349
373,20	0,349
373,40	0,346
373,60	0,342
373,80	0,338
374,00	0,335
374,20	0,333
374,40	0,330
374,60	0,322
374,80	0,316
375,00	0,316
375,20	0,315
375,40	0,311
375,60	0,307
375,80	0,309
376,00	0,313
376,20	0,313
376,40	0,319
376,60	0,321
376,80	0,321
377,00	0,328
377,20	0,333
377,40	0,334
377,60	0,339
377,80	0,342
378,00	0,343
378,20	0,346
378,40	0,346
378,60	0,345
378,80	0,343
379,00	0,337
379,20	0,334
379,40	0,332
379,60	0,326
379,80	0,323
380,00	0,320
380,20	0,313
380,40	0,310
380,60	0,306
380,80	0,298
381,00	0,295
381,20	0,297
381,40	0,299
381,60	0,298
381,80	0,302
382,00	0,307
382,20	0,313
382,40	0,317
382,60	0,320
382,80	0,322
383,00	0,327
383,20	0,335
383,40	0,336
383,60	0,338
383,80	0,340
384,00	0,343
384,20	0,344
384,40	0,343
384,60	0,343
384,80	0,341
385,00	0,339
385,20	0,336
385,40	0,335
385,60	0,332
385,80	0,327
386,00	0,325
386,20	0,321
386,40	0,316
386,60	0,310
386,80	0,304
387,00	0,301
387,20	0,301
387,40	0,299
387,60	0,299
387,80	0,298
388,00	0,301
388,20	0,306
388,40	0,308
388,60	0,314
388,80	0,320
389,00	0,323
389,20	0,328
389,40	0,332
389,60	0,335
389,80	0,338
390,00	0,341
390,20	0,343
390,40	0,343
390,60	0,343
390,80	0,342
391,00	0,343
391,20	0,340
391,40	0,338
391,60	0,338
391,80	0,335
392,00	0,329
392,20	0,323
392,40	0,313
392,60	0,310
392,80	0,310
393,00	0,305
393,20	0,301
393,40	0,303
393,60	0,302
393,80	0,299
394,00	0,301
394,20	0,299
394,40	0,299
394,60	0,304
394,80	0,308
395,00	0,311
395,20	0,314
395,40	0,318
395,60	0,323
395,80	0,326
396,00	0,327
396,20	0,329
396,40	0,332
396,60	0,336
396,80	0,338
397,00	0,339
397,20	0,339
397,40	0,336
397,60	0,337
397,80	0,336
398,00	0,334
398,20	0,332
398,40	0,330
398,60	0,326
398,80	0,322
399,00	0,318
399,20	0,313
399,40	0,309
399,60	0,307
399,80	0,303
400,00	0,301
400,20	0,298
400,40	0,297
400,60	0,296
400,80	0,295
401,00	0,295
401,20	0,297
401,40	0,300
401,60	0,302
401,80	0,304
402,00	0,307
402,20	0,312
402,40	0,318
402,60	0,318
402,80	0,321
403,00	0,326
403,20	0,328
403,40	0,327
403,60	0,329
403,80	0,333
404,00	0,338
404,20	0,339
404,40	0,337
404,60	0,335
404,80	0,331
405,00	0,328
405,20	0,327
405,40	0,325
405,60	0,321
405,80	0,317
406,00	0,314
406,20	0,310
406,40	0,306
406,60	0,304
406,80	0,300
407,00	0,296
407,20	0,294
407,40	0,294
407,60	0,294
407,80	0,295
408,00	0,296
408,20	0,298
408,40	0,298
408,60	0,298
408,80	0,300
409,00	0,303
409,20	0,308
409,40	0,313
409,60	0,318
409,80	0,324
410,00	0,326
410,20	0,326
410,40	0,326
410,60	0,327
410,80	0,330
411,00	0,331
411,20	0,334
411,40	0,333
411,60	0,329
411,80	0,326
412,00	0,327
412,20	0,328
412,40	0,323
412,60	0,317
412,80	0,312
413,00	0,309
413,20	0,307
413,40	0,303
413,60	0,299
413,80	0,296
414,00	0,292
414,20	0,289
414,40	0,288
414,60	0,288
414,80	0,286
415,00	0,285
415,20	0,285
415,40	0,285
415,60	0,285
415,80	0,285
416,00	0,293
416,20	0,299
416,40	0,299
416,60	0,301
416,80	0,308
417,00	0,312
417,20	0,314
417,40	0,321
417,60	0,328
417,80	0,326
418,00	0,325
418,20	0,329
418,40	0,331
418,60	0,332
418,80	0,331
419,00	0,330
419,20	0,328
419,40	0,325
419,60	0,323
419,80	0,323
420,00	0,320
420,20	0,315
420,40	0,312
420,60	0,309
420,80	0,304
421,00	0,302
421,20	0,298
421,40	0,293
421,60	0,292
421,80	0,289
422,00	0,286
422,20	0,287
422,40	0,286
422,60	0,285
422,80	0,285
423,00	0,283
423,20	0,286
423,40	0,289
423,60	0,291
423,80	0,293
424,00	0,296
424,20	0,298
424,40	0,304
424,60	0,309
424,80	0,312
425,00	0,317
425,20	0,323
425,40	0,327
425,60	0,328
425,80	0,327
426,00	0,331
426,20	0,334
426,40	0,335
426,60	0,335
426,80	0,333
427,00	0,330
427,20	0,327
427,40	0,323
427,60	0,320
427,80	0,320
428,00	0,318
428,20	0,312
428,40	0,306
428,60	0,304
428,80	0,299
429,00	0,295
429,20	0,294
429,40	0,292
429,60	0,288
429,80	0,283
430,00	0,282
430,20	0,283
430,40	0,282
430,60	0,281
430,80	0,282
431,00	0,285
431,20	0,287
431,40	0,288
431,60	0,287
431,80	0,291
432,00	0,294
432,20	0,296
432,40	0,301
432,60	0,305
432,80	0,309
433,00	0,312
433,20	0,316
433,40	0,320
433,60	0,324
433,80	0,325
434,00	0,323
434,20	0,324
434,40	0,326
434,60	0,328
434,80	0,327
435,00	0,324
435,20	0,323
435,40	0,324
435,60	0,322
435,80	0,317
436,00	0,314
436,20	0,311
436,40	0,307
436,60	0,305
436,80	0,304
437,00	0,301
437,20	0,297
437,40	0,293
437,60	0,288
437,80	0,286
438,00	0,283
438,20	0,283
438,40	0,282
438,60	0,279
438,80	0,279
439,00	0,279
439,20	0,278
439,40	0,280
439,60	0,279
439,80	0,279
440,00	0,283
440,20	0,287
440,40	0,291
440,60	0,292
440,80	0,293
441,00	0,297
441,20	0,299
441,40	0,302
441,60	0,306
441,80	0,309
442,00	0,311
442,20	0,313
442,40	0,317
442,60	0,318
442,80	0,319
443,00	0,318
443,20	0,319
443,40	0,322
443,60	0,319
443,80	0,316
444,00	0,314
444,20	0,311
444,40	0,310
444,60	0,308
444,80	0,305
445,00	0,302
445,20	0,299
445,40	0,295
445,60	0,291
445,80	0,288
446,00	0,287
446,20	0,284
446,40	0,281
446,60	0,279
446,80	0,279
447,00	0,280
447,20	0,280
447,40	0,279
447,60	0,281
447,80	0,280
448,00	0,279
448,20	0,279
448,40	0,283
448,60	0,289
448,80	0,289
449,00	0,291
449,20	0,295
449,40	0,299
449,60	0,302
449,80	0,305
450,00	0,309
450,20	0,311
450,40	0,313
450,60	0,316
450,80	0,317
451,00	0,317
451,20	0,318
451,40	0,320
451,60	0,320
451,80	0,321
452,00	0,321
452,20	0,319
452,40	0,317
452,60	0,317
452,80	0,316
453,00	0,312
453,20	0,309
453,40	0,307
453,60	0,303
453,80	0,299
454,00	0,296
454,20	0,296
454,40	0,294
454,60	0,289
454,80	0,286
455,00	0,283
455,20	0,282
455,40	0,283
455,60	0,281
455,80	0,277
456,00	0,273
456,20	0,272
456,40	0,275
456,60	0,275
456,80	0,275
457,00	0,277
457,20	0,279
457,40	0,280
457,60	0,281
457,80	0,281
458,00	0,282
458,20	0,286
458,40	0,289
458,60	0,293
458,80	0,296
459,00	0,297
459,20	0,299
459,40	0,304
459,60	0,309
459,80	0,309
460,00	0,308
460,20	0,309
460,40	0,312
460,60	0,313
460,80	0,313
461,00	0,313
461,20	0,313
461,40	0,312
461,60	0,309
461,80	0,308
462,00	0,307
462,20	0,305
462,40	0,302
462,60	0,300
462,80	0,296
463,00	0,293
463,20	0,292
463,40	0,291
463,60	0,287
463,80	0,284
464,00	0,283
464,20	0,280
464,40	0,277
464,60	0,275
464,80	0,273
465,00	0,271
465,20	0,272
465,40	0,273
465,60	0,274
465,80	0,273
466,00	0,273
466,20	0,274
466,40	0,275
466,60	0,277
466,80	0,279
467,00	0,282
467,20	0,284
467,40	0,286
467,60	0,288
467,80	0,291
468,00	0,292
468,20	0,295
468,40	0,300
468,60	0,303
468,80	0,305
469,00	0,308
469,20	0,309
469,40	0,309
469,60	0,311
469,80	0,312
470,00	0,313
470,20	0,315
470,40	0,316
470,60	0,315
470,80	0,314
471,00	0,317
471,20	0,318
471,40	0,316
471,60	0,313
471,80	0,311
472,00	0,313
472,20	0,311
472,40	0,306
472,60	0,303
472,80	0,302
473,00	0,301
473,20	0,297
473,40	0,293
473,60	0,291
473,80	0,288
474,00	0,287
474,20	0,284
474,40	0,280
474,60	0,280
474,80	0,279
475,00	0,276
475,20	0,274
475,40	0,272
475,60	0,271
475,80	0,271
476,00	0,272
476,20	0,272
476,40	0,269
476,60	0,271
476,80	0,275
477,00	0,278
477,20	0,279
477,40	0,279
477,60	0,282
477,80	0,287
478,00	0,292
478,20	0,295
478,40	0,296
478,60	0,300
478,80	0,304
479,00	0,305
479,20	0,305
479,40	0,306
479,60	0,310
479,80	0,313
480,00	0,315
480,20	0,316
480,40	0,316
480,60	0,317
480,80	0,318
481,00	0,320
481,20	0,319
481,40	0,317
481,60	0,316
481,80	0,313
482,00	0,310
482,20	0,306
482,40	0,304
482,60	0,301
482,80	0,298
483,00	0,296
483,20	0,291
483,40	0,288
483,60	0,286
483,80	0,284
484,00	0,280
484,20	0,277
484,40	0,276
484,60	0,272
484,80	0,270
485,00	0,270
485,20	0,269
485,40	0,265
485,60	0,264
485,80	0,265
486,00	0,265
486,20	0,262
486,40	0,262
486,60	0,265
486,80	0,265
487,00	0,266
487,20	0,268
487,40	0,269
487,60	0,269
487,80	0,271
488,00	0,276
488,20	0,279
488,40	0,280
488,60	0,282
488,80	0,284
489,00	0,286
489,20	0,289
489,40	0,291
489,60	0,293
489,80	0,295
490,00	0,297
490,20	0,299
490,40	0,300
490,60	0,301
490,80	0,304
491,00	0,304
491,20	0,305
491,40	0,304
491,60	0,304
491,80	0,305
492,00	0,303
492,20	0,303
492,40	0,302
492,60	0,300
492,80	0,299
493,00	0,298
493,20	0,296
493,40	0,293
493,60	0,291
493,80	0,288
494,00	0,284
494,20	0,281
494,40	0,279
494,60	0,275
494,80	0,270
495,00	0,267
495,20	0,265
495,40	0,265
495,60	0,265
495,80	0,263
496,00	0,261
496,20	0,260
496,40	0,260
496,60	0,261
496,80	0,262
497,00	0,262
497,20	0,263
497,40	0,266
497,60	0,268
497,80	0,269
498,00	0,270
498,20	0,271
498,40	0,272
498,60	0,275
498,80	0,278
499,00	0,282
499,20	0,286
499,40	0,289
499,60	0,290
499,80	0,292
500,00	0,295
500,20	0,298
500,40	0,299
500,60	0,301
500,80	0,306
501,00	0,307
501,20	0,307
501,40	0,310
501,60	0,311
501,80	0,311
502,00	0,312
502,20	0,313
502,40	0,314
502,60	0,313
502,80	0,311
503,00	0,309
503,20	0,308
503,40	0,308
503,60	0,305
503,80	0,303
504,00	0,302
504,20	0,299
504,40	0,296
504,60	0,293
504,80	0,291
505,00	0,288
505,20	0,285
505,40	0,283
505,60	0,280
505,80	0,281
506,00	0,279
506,20	0,276
506,40	0,274
506,60	0,274
506,80	0,273
507,00	0,269
507,20	0,267
507,40	0,266
507,60	0,266
507,80	0,265
508,00	0,264
508,20	0,265
508,40	0,264
508,60	0,263
508,80	0,263
509,00	0,263
509,20	0,264
509,40	0,267
509,60	0,267
509,80	0,267
510,00	0,270
510,20	0,273
510,40	0,275
510,60	0,278
510,80	0,280
511,00	0,280
511,20	0,282
511,40	0,284
511,60	0,285
511,80	0,287
512,00	0,290
512,20	0,293
512,40	0,295
512,60	0,297
512,80	0,299
513,00	0,299
513,20	0,300
513,40	0,301
513,60	0,299
513,80	0,299
514,00	0,302
514,20	0,302
514,40	0,301
514,60	0,302
514,80	0,300
515,00	0,299
515,20	0,297
515,40	0,296
515,60	0,295
515,80	0,292
516,00	0,290
516,20	0,288
516,40	0,286
516,60	0,284
516,80	0,283
517,00	0,282
517,20	0,277
517,40	0,274
517,60	0,273
517,80	0,270
518,00	0,269
518,20	0,268
518,40	0,267
518,60	0,265
518,80	0,261
519,00	0,259
519,20	0,261
519,40	0,260
519,60	0,256
519,80	0,256
520,00	0,258
520,20	0,257
520,40	0,257
520,60	0,257
520,80	0,256
521,00	0,258
521,20	0,260
521,40	0,261
521,60	0,262
521,80	0,263
522,00	0,265
522,20	0,268
522,40	0,270
522,60	0,272
522,80	0,275
523,00	0,277
523,20	0,279
523,40	0,283
523,60	0,285
523,80	0,286
524,00	0,290
524,20	0,295
524,40	0,297
524,60	0,297
524,80	0,299
525,00	0,300
525,20	0,300
525,40	0,299
525,60	0,302
525,80	0,303
526,00	0,303
526,20	0,304
526,40	0,304
526,60	0,304
526,80	0,303
527,00	0,302
527,20	0,303
527,40	0,301
527,60	0,300
527,80	0,299
528,00	0,298
528,20	0,298
528,40	0,295
528,60	0,292
528,80	0,290
529,00	0,288
529,20	0,289
529,40	0,286
529,60	0,282
529,80	0,279
530,00	0,277
530,20	0,276
530,40	0,272
530,60	0,272
530,80	0,270
531,00	0,267
531,20	0,266
531,40	0,266
531,60	0,266
531,80	0,264
532,00	0,263
532,20	0,263
532,40	0,263
532,60	0,262
532,80	0,260
533,00	0,261
533,20	0,262
533,40	0,262
533,60	0,261
533,80	0,264
534,00	0,266
534,20	0,266
534,40	0,266
534,60	0,268
534,80	0,270
535,00	0,272
535,20	0,273
535,40	0,274
535,60	0,276
535,80	0,279
536,00	0,281
536,20	0,282
536,40	0,286
536,60	0,289
536,80	0,291
537,00	0,295
537,20	0,298
537,40	0,299
537,60	0,299
537,80	0,299
538,00	0,299
538,20	0,301
538,40	0,304
538,60	0,303
538,80	0,302
539,00	0,303
539,20	0,302
539,40	0,302
539,60	0,302
539,80	0,300
540,00	0,300
540,20	0,300
540,40	0,298
540,60	0,297
540,80	0,295
541,00	0,294
541,20	0,291
541,40	0,289
541,60	0,291
541,80	0,290
542,00	0,288
542,20	0,285
542,40	0,283
542,60	0,281
542,80	0,279
543,00	0,277
543,20	0,273
543,40	0,270
543,60	0,268
543,80	0,265
544,00	0,262
544,20	0,261
544,40	0,259
544,60	0,258
544,80	0,258
545,00	0,256
545,20	0,254
545,40	0,254
545,60	0,254
545,80	0,254
546,00	0,253
546,20	0,251
546,40	0,252
546,60	0,252
546,80	0,253
547,00	0,253
547,20	0,252
547,40	0,253
547,60	0,255
547,80	0,256
