"w15_66_5nm_MoOx - RawData"
"Wavelength nm."	"Abs."
240,40	1,379
240,60	1,410
240,80	1,408
241,00	1,386
241,20	1,406
241,40	1,415
241,60	1,415
241,80	1,408
242,00	1,378
242,20	1,384
242,40	1,397
242,60	1,380
242,80	1,373
243,00	1,384
243,20	1,404
243,40	1,411
243,60	1,421
243,80	1,417
244,00	1,395
244,20	1,395
244,40	1,400
244,60	1,388
244,80	1,403
245,00	1,400
245,20	1,369
245,40	1,370
245,60	1,366
245,80	1,376
246,00	1,399
246,20	1,406
246,40	1,397
246,60	1,386
246,80	1,401
247,00	1,406
247,20	1,402
247,40	1,402
247,60	1,395
247,80	1,379
248,00	1,388
248,20	1,401
248,40	1,391
248,60	1,386
248,80	1,402
249,00	1,417
249,20	1,410
249,40	1,405
249,60	1,371
249,80	1,348
250,00	1,342
250,20	1,331
250,40	1,302
250,60	1,264
250,80	1,247
251,00	1,225
251,20	1,193
251,40	1,161
251,60	1,128
251,80	1,104
252,00	1,087
252,20	1,050
252,40	1,018
252,60	1,000
252,80	0,974
253,00	0,949
253,20	0,927
253,40	0,904
253,60	0,895
253,80	0,883
254,00	0,867
254,20	0,852
254,40	0,840
254,60	0,838
254,80	0,827
255,00	0,816
255,20	0,811
255,40	0,808
255,60	0,804
255,80	0,797
256,00	0,791
256,20	0,784
256,40	0,768
256,60	0,763
256,80	0,762
257,00	0,755
257,20	0,748
257,40	0,746
257,60	0,745
257,80	0,738
258,00	0,727
258,20	0,726
258,40	0,720
258,60	0,707
258,80	0,697
259,00	0,700
259,20	0,703
259,40	0,702
259,60	0,707
259,80	0,697
260,00	0,687
260,20	0,683
260,40	0,680
260,60	0,681
260,80	0,680
261,00	0,680
261,20	0,674
261,40	0,663
261,60	0,658
261,80	0,657
262,00	0,656
262,20	0,665
262,40	0,661
262,60	0,651
262,80	0,658
263,00	0,652
263,20	0,645
263,40	0,645
263,60	0,644
263,80	0,638
264,00	0,627
264,20	0,627
264,40	0,636
264,60	0,630
264,80	0,624
265,00	0,630
265,20	0,631
265,40	0,627
265,60	0,627
265,80	0,629
266,00	0,621
266,20	0,611
266,40	0,615
266,60	0,616
266,80	0,606
267,00	0,606
267,20	0,606
267,40	0,595
267,60	0,586
267,80	0,577
268,00	0,580
268,20	0,590
268,40	0,591
268,60	0,587
268,80	0,579
269,00	0,574
269,20	0,573
269,40	0,573
269,60	0,573
269,80	0,571
270,00	0,567
270,20	0,567
270,40	0,565
270,60	0,565
270,80	0,572
271,00	0,577
271,20	0,575
271,40	0,566
271,60	0,560
271,80	0,559
272,00	0,559
272,20	0,556
272,40	0,553
272,60	0,553
272,80	0,556
273,00	0,554
273,20	0,553
273,40	0,548
273,60	0,544
273,80	0,542
274,00	0,539
274,20	0,532
274,40	0,524
274,60	0,525
274,80	0,530
275,00	0,535
275,20	0,536
275,40	0,536
275,60	0,540
275,80	0,543
276,00	0,544
276,20	0,547
276,40	0,537
276,60	0,530
276,80	0,529
277,00	0,527
277,20	0,530
277,40	0,532
277,60	0,531
277,80	0,524
278,00	0,524
278,20	0,520
278,40	0,521
278,60	0,523
278,80	0,526
279,00	0,532
279,20	0,524
279,40	0,521
279,60	0,523
279,80	0,521
280,00	0,522
280,20	0,533
280,40	0,532
280,60	0,523
280,80	0,520
281,00	0,521
281,20	0,523
281,40	0,521
281,60	0,513
281,80	0,512
282,00	0,513
282,20	0,513
282,40	0,511
282,60	0,508
282,80	0,507
283,00	0,511
283,20	0,514
283,40	0,511
283,60	0,509
283,80	0,508
284,00	0,516
284,20	0,513
284,40	0,506
284,60	0,512
284,80	0,515
285,00	0,516
285,20	0,508
285,40	0,501
285,60	0,504
285,80	0,509
286,00	0,514
286,20	0,519
286,40	0,508
286,60	0,499
286,80	0,502
287,00	0,504
287,20	0,506
287,40	0,503
287,60	0,500
287,80	0,496
288,00	0,501
288,20	0,506
288,40	0,499
288,60	0,501
288,80	0,509
289,00	0,511
289,20	0,514
289,40	0,520
289,60	0,516
289,80	0,506
290,00	0,507
290,20	0,512
290,40	0,508
290,60	0,499
290,80	0,490
291,00	0,491
291,20	0,494
291,40	0,491
291,60	0,491
291,80	0,494
292,00	0,494
292,20	0,496
292,40	0,492
292,60	0,486
292,80	0,496
293,00	0,496
293,20	0,488
293,40	0,485
293,60	0,484
293,80	0,482
294,00	0,480
294,20	0,480
294,40	0,481
294,60	0,484
294,80	0,489
295,00	0,491
295,20	0,491
295,40	0,487
295,60	0,487
295,80	0,489
296,00	0,489
296,20	0,490
296,40	0,488
296,60	0,485
296,80	0,484
297,00	0,485
297,20	0,480
297,40	0,472
297,60	0,474
297,80	0,478
298,00	0,480
298,20	0,480
298,40	0,480
298,60	0,482
298,80	0,483
299,00	0,483
299,20	0,481
299,40	0,482
299,60	0,481
299,80	0,483
300,00	0,482
300,20	0,474
300,40	0,475
300,60	0,472
300,80	0,469
301,00	0,477
301,20	0,479
301,40	0,479
301,60	0,478
301,80	0,475
302,00	0,474
302,20	0,473
302,40	0,467
302,60	0,466
302,80	0,475
303,00	0,477
303,20	0,471
303,40	0,473
303,60	0,471
303,80	0,463
304,00	0,463
304,20	0,470
304,40	0,474
304,60	0,472
304,80	0,473
305,00	0,476
305,20	0,472
305,40	0,468
305,60	0,469
305,80	0,475
306,00	0,472
306,20	0,461
306,40	0,460
306,60	0,466
306,80	0,465
307,00	0,468
307,20	0,467
307,40	0,460
307,60	0,466
307,80	0,470
308,00	0,460
308,20	0,463
308,40	0,470
308,60	0,468
308,80	0,466
309,00	0,465
309,20	0,466
309,40	0,463
309,60	0,460
309,80	0,459
310,00	0,456
310,20	0,448
310,40	0,445
310,60	0,447
310,80	0,449
311,00	0,445
311,20	0,444
311,40	0,443
311,60	0,443
311,80	0,449
312,00	0,453
312,20	0,457
312,40	0,456
312,60	0,452
312,80	0,450
313,00	0,451
313,20	0,453
313,40	0,453
313,60	0,448
313,80	0,443
314,00	0,442
314,20	0,441
314,40	0,445
314,60	0,445
314,80	0,447
315,00	0,447
315,20	0,451
315,40	0,454
315,60	0,449
315,80	0,453
316,00	0,455
316,20	0,455
316,40	0,450
316,60	0,448
316,80	0,452
317,00	0,452
317,20	0,450
317,40	0,449
317,60	0,448
317,80	0,445
318,00	0,443
318,20	0,441
318,40	0,441
318,60	0,442
318,80	0,442
319,00	0,444
319,20	0,455
319,40	0,462
319,60	0,460
319,80	0,458
320,00	0,453
320,20	0,454
320,40	0,452
320,60	0,442
320,80	0,437
321,00	0,438
321,20	0,441
321,40	0,440
321,60	0,436
321,80	0,431
322,00	0,431
322,20	0,437
322,40	0,437
322,60	0,435
322,80	0,438
323,00	0,438
323,20	0,438
323,40	0,445
323,60	0,442
323,80	0,443
324,00	0,450
324,20	0,450
324,40	0,453
324,60	0,449
324,80	0,440
325,00	0,437
325,20	0,432
325,40	0,428
325,60	0,433
325,80	0,438
326,00	0,432
326,20	0,426
326,40	0,430
326,60	0,429
326,80	0,424
327,00	0,431
327,20	0,440
327,40	0,438
327,60	0,433
327,80	0,435
328,00	0,440
328,20	0,437
328,40	0,433
328,60	0,434
328,80	0,436
329,00	0,435
329,20	0,436
329,40	0,432
329,60	0,428
329,80	0,429
330,00	0,425
330,20	0,417
330,40	0,421
330,60	0,422
330,80	0,416
331,00	0,419
331,20	0,424
331,40	0,426
331,60	0,428
331,80	0,430
332,00	0,429
332,20	0,424
332,40	0,424
332,60	0,429
332,80	0,425
333,00	0,421
333,20	0,423
333,40	0,424
333,60	0,422
333,80	0,418
334,00	0,412
334,20	0,411
334,40	0,411
334,60	0,412
334,80	0,410
335,00	0,410
335,20	0,412
335,40	0,413
335,60	0,417
335,80	0,419
336,00	0,425
336,20	0,428
336,40	0,432
336,60	0,432
336,80	0,428
337,00	0,431
337,20	0,434
337,40	0,431
337,60	0,432
337,80	0,435
338,00	0,431
338,20	0,422
338,40	0,421
338,60	0,426
338,80	0,420
339,00	0,417
339,20	0,418
339,40	0,415
339,60	0,410
339,80	0,408
340,00	0,411
340,20	0,410
340,40	0,411
340,60	0,415
340,80	0,418
341,00	0,421
341,20	0,421
341,40	0,420
341,60	0,421
341,80	0,425
342,00	0,424
342,20	0,413
342,40	0,406
342,60	0,411
342,80	0,413
343,00	0,412
343,20	0,408
343,40	0,407
343,60	0,406
343,80	0,403
344,00	0,398
344,20	0,398
344,40	0,399
344,60	0,395
344,80	0,395
345,00	0,397
345,20	0,394
345,40	0,395
345,60	0,402
345,80	0,402
346,00	0,404
346,20	0,409
346,40	0,412
346,60	0,412
346,80	0,412
347,00	0,412
347,20	0,407
347,40	0,408
347,60	0,411
347,80	0,406
348,00	0,398
348,20	0,392
348,40	0,391
348,60	0,391
348,80	0,399
349,00	0,395
349,20	0,389
349,40	0,386
349,60	0,381
349,80	0,385
350,00	0,389
350,20	0,400
350,40	0,397
350,60	0,391
350,80	0,396
351,00	0,399
351,20	0,400
351,40	0,402
351,60	0,407
351,80	0,410
352,00	0,409
352,20	0,407
352,40	0,403
352,60	0,399
352,80	0,401
353,00	0,398
353,20	0,393
353,40	0,394
353,60	0,395
353,80	0,390
354,00	0,387
354,20	0,385
354,40	0,383
354,60	0,381
354,80	0,377
355,00	0,379
355,20	0,381
355,40	0,387
355,60	0,396
355,80	0,405
356,00	0,414
356,20	0,414
356,40	0,409
356,60	0,407
356,80	0,409
357,00	0,413
357,20	0,414
357,40	0,407
357,60	0,402
357,80	0,400
358,00	0,393
358,20	0,392
358,40	0,394
358,60	0,388
358,80	0,382
359,00	0,386
359,20	0,384
359,40	0,380
359,60	0,385
359,80	0,385
360,00	0,388
360,20	0,393
360,40	0,397
360,60	0,399
360,80	0,403
361,00	0,408
361,20	0,404
361,40	0,405
361,60	0,404
361,80	0,403
362,00	0,408
362,20	0,403
362,40	0,401
362,60	0,401
362,80	0,394
363,00	0,391
363,20	0,390
363,40	0,388
363,60	0,387
363,80	0,383
364,00	0,381
364,20	0,380
364,40	0,378
364,60	0,375
364,80	0,379
365,00	0,381
365,20	0,381
365,40	0,385
365,60	0,385
365,80	0,386
366,00	0,388
366,20	0,391
366,40	0,392
366,60	0,393
366,80	0,394
367,00	0,389
367,20	0,389
367,40	0,390
367,60	0,390
367,80	0,389
368,00	0,390
368,20	0,386
368,40	0,378
368,60	0,380
368,80	0,380
369,00	0,381
369,20	0,382
369,40	0,375
369,60	0,370
369,80	0,372
370,00	0,372
370,20	0,367
370,40	0,365
370,60	0,364
370,80	0,367
371,00	0,370
371,20	0,371
371,40	0,373
371,60	0,374
371,80	0,379
372,00	0,385
372,20	0,385
372,40	0,387
372,60	0,388
372,80	0,385
373,00	0,384
373,20	0,384
373,40	0,384
373,60	0,382
373,80	0,381
374,00	0,380
374,20	0,383
374,40	0,382
374,60	0,375
374,80	0,375
375,00	0,373
375,20	0,366
375,40	0,360
375,60	0,361
375,80	0,367
376,00	0,365
376,20	0,364
376,40	0,363
376,60	0,365
376,80	0,370
377,00	0,372
377,20	0,378
377,40	0,380
377,60	0,379
377,80	0,380
378,00	0,382
378,20	0,387
378,40	0,389
378,60	0,389
378,80	0,387
379,00	0,385
379,20	0,385
379,40	0,386
379,60	0,381
379,80	0,378
380,00	0,377
380,20	0,375
380,40	0,372
380,60	0,368
380,80	0,365
381,00	0,363
381,20	0,364
381,40	0,364
381,60	0,364
381,80	0,364
382,00	0,363
382,20	0,363
382,40	0,364
382,60	0,366
382,80	0,367
383,00	0,368
383,20	0,370
383,40	0,371
383,60	0,371
383,80	0,376
384,00	0,381
384,20	0,382
384,40	0,382
384,60	0,380
384,80	0,380
385,00	0,382
385,20	0,383
385,40	0,384
385,60	0,384
385,80	0,378
386,00	0,372
386,20	0,376
386,40	0,378
386,60	0,375
386,80	0,371
387,00	0,365
387,20	0,363
387,40	0,360
387,60	0,357
387,80	0,354
388,00	0,354
388,20	0,354
388,40	0,355
388,60	0,357
388,80	0,357
389,00	0,357
389,20	0,359
389,40	0,363
389,60	0,367
389,80	0,368
390,00	0,368
390,20	0,369
390,40	0,374
390,60	0,376
390,80	0,377
391,00	0,377
391,20	0,377
391,40	0,375
391,60	0,374
391,80	0,372
392,00	0,370
392,20	0,371
392,40	0,371
392,60	0,371
392,80	0,370
393,00	0,364
393,20	0,358
393,40	0,359
393,60	0,360
393,80	0,357
394,00	0,355
394,20	0,351
394,40	0,352
394,60	0,352
394,80	0,351
395,00	0,354
395,20	0,356
395,40	0,356
395,60	0,355
395,80	0,356
396,00	0,359
396,20	0,362
396,40	0,363
396,60	0,367
396,80	0,369
397,00	0,366
397,20	0,368
397,40	0,374
397,60	0,375
397,80	0,376
398,00	0,378
398,20	0,378
398,40	0,376
398,60	0,374
398,80	0,371
399,00	0,370
399,20	0,371
399,40	0,370
399,60	0,366
399,80	0,362
400,00	0,359
400,20	0,356
400,40	0,356
400,60	0,355
400,80	0,351
401,00	0,350
401,20	0,350
401,40	0,348
401,60	0,348
401,80	0,346
402,00	0,345
402,20	0,346
402,40	0,346
402,60	0,345
402,80	0,347
403,00	0,351
403,20	0,357
403,40	0,359
403,60	0,360
403,80	0,362
404,00	0,365
404,20	0,366
404,40	0,366
404,60	0,367
404,80	0,373
405,00	0,376
405,20	0,371
405,40	0,367
405,60	0,369
405,80	0,371
406,00	0,369
406,20	0,367
406,40	0,367
406,60	0,363
406,80	0,359
407,00	0,355
407,20	0,355
407,40	0,355
407,60	0,350
407,80	0,345
408,00	0,345
408,20	0,347
408,40	0,344
408,60	0,341
408,80	0,341
409,00	0,342
409,20	0,343
409,40	0,342
409,60	0,342
409,80	0,342
410,00	0,344
410,20	0,347
410,40	0,348
410,60	0,349
410,80	0,351
411,00	0,354
411,20	0,359
411,40	0,361
411,60	0,360
411,80	0,362
412,00	0,365
412,20	0,368
412,40	0,367
412,60	0,365
412,80	0,366
413,00	0,366
413,20	0,364
413,40	0,365
413,60	0,363
413,80	0,361
414,00	0,359
414,20	0,358
414,40	0,354
414,60	0,350
414,80	0,350
415,00	0,348
415,20	0,345
415,40	0,343
415,60	0,341
415,80	0,338
416,00	0,340
416,20	0,341
416,40	0,339
416,60	0,338
416,80	0,342
417,00	0,346
417,20	0,346
417,40	0,350
417,60	0,353
417,80	0,355
418,00	0,355
418,20	0,354
418,40	0,358
418,60	0,359
418,80	0,357
419,00	0,361
419,20	0,363
419,40	0,367
419,60	0,367
419,80	0,367
420,00	0,368
420,20	0,368
420,40	0,367
420,60	0,368
420,80	0,369
421,00	0,368
421,20	0,364
421,40	0,364
421,60	0,365
421,80	0,359
422,00	0,354
422,20	0,353
422,40	0,352
422,60	0,351
422,80	0,347
423,00	0,344
423,20	0,344
423,40	0,339
423,60	0,336
423,80	0,338
424,00	0,336
424,20	0,332
424,40	0,332
424,60	0,333
424,80	0,335
425,00	0,337
425,20	0,337
425,40	0,340
425,60	0,344
425,80	0,345
426,00	0,346
426,20	0,347
426,40	0,349
426,60	0,351
426,80	0,353
427,00	0,358
427,20	0,358
427,40	0,357
427,60	0,358
427,80	0,358
428,00	0,358
428,20	0,360
428,40	0,358
428,60	0,356
428,80	0,356
429,00	0,354
429,20	0,352
429,40	0,350
429,60	0,349
429,80	0,347
430,00	0,342
430,20	0,341
430,40	0,340
430,60	0,338
430,80	0,334
431,00	0,334
431,20	0,332
431,40	0,329
431,60	0,329
431,80	0,329
432,00	0,326
432,20	0,326
432,40	0,327
432,60	0,331
432,80	0,331
433,00	0,331
433,20	0,332
433,40	0,335
433,60	0,338
433,80	0,341
434,00	0,343
434,20	0,344
434,40	0,347
434,60	0,350
434,80	0,354
435,00	0,353
435,20	0,354
435,40	0,355
435,60	0,353
435,80	0,353
436,00	0,356
436,20	0,359
436,40	0,359
436,60	0,360
436,80	0,359
437,00	0,357
437,20	0,357
437,40	0,357
437,60	0,353
437,80	0,352
438,00	0,351
438,20	0,349
438,40	0,346
438,60	0,343
438,80	0,342
439,00	0,338
439,20	0,338
439,40	0,338
439,60	0,333
439,80	0,332
440,00	0,332
440,20	0,330
440,40	0,329
440,60	0,330
440,80	0,328
441,00	0,328
441,20	0,330
441,40	0,329
441,60	0,329
441,80	0,328
442,00	0,330
442,20	0,334
442,40	0,336
442,60	0,339
442,80	0,344
443,00	0,344
443,20	0,342
443,40	0,346
443,60	0,351
443,80	0,351
444,00	0,351
444,20	0,354
444,40	0,356
444,60	0,358
444,80	0,358
445,00	0,357
445,20	0,356
445,40	0,354
445,60	0,354
445,80	0,355
446,00	0,354
446,20	0,351
446,40	0,351
446,60	0,348
446,80	0,343
447,00	0,341
447,20	0,339
447,40	0,338
447,60	0,335
447,80	0,333
448,00	0,332
448,20	0,330
448,40	0,330
448,60	0,327
448,80	0,325
449,00	0,325
449,20	0,325
449,40	0,325
449,60	0,324
449,80	0,323
450,00	0,323
450,20	0,324
450,40	0,324
450,60	0,325
450,80	0,328
451,00	0,332
451,20	0,333
451,40	0,335
451,60	0,338
451,80	0,339
452,00	0,340
452,20	0,343
452,40	0,345
452,60	0,347
452,80	0,349
453,00	0,349
453,20	0,348
453,40	0,349
453,60	0,351
453,80	0,352
454,00	0,351
454,20	0,351
454,40	0,350
454,60	0,348
454,80	0,347
455,00	0,345
455,20	0,346
455,40	0,345
455,60	0,343
455,80	0,341
456,00	0,339
456,20	0,339
456,40	0,337
456,60	0,334
456,80	0,332
457,00	0,329
457,20	0,328
457,40	0,328
457,60	0,325
457,80	0,322
458,00	0,322
458,20	0,323
458,40	0,323
458,60	0,323
458,80	0,324
459,00	0,323
459,20	0,324
459,40	0,327
459,60	0,330
459,80	0,333
460,00	0,334
460,20	0,335
460,40	0,335
460,60	0,338
460,80	0,343
461,00	0,346
461,20	0,347
461,40	0,348
461,60	0,350
461,80	0,352
462,00	0,353
462,20	0,354
462,40	0,355
462,60	0,356
462,80	0,357
463,00	0,357
463,20	0,356
463,40	0,356
463,60	0,358
463,80	0,356
464,00	0,355
464,20	0,356
464,40	0,355
464,60	0,353
464,80	0,351
465,00	0,351
465,20	0,349
465,40	0,346
465,60	0,341
465,80	0,339
466,00	0,339
466,20	0,337
466,40	0,335
466,60	0,335
466,80	0,332
467,00	0,329
467,20	0,328
467,40	0,327
467,60	0,325
467,80	0,323
468,00	0,322
468,20	0,323
468,40	0,323
468,60	0,321
468,80	0,322
469,00	0,323
469,20	0,323
469,40	0,323
469,60	0,323
469,80	0,322
470,00	0,324
470,20	0,326
470,40	0,325
470,60	0,327
470,80	0,330
471,00	0,332
471,20	0,336
471,40	0,338
471,60	0,340
471,80	0,342
472,00	0,344
472,20	0,345
472,40	0,345
472,60	0,346
472,80	0,345
473,00	0,346
473,20	0,348
473,40	0,347
473,60	0,347
473,80	0,348
474,00	0,348
474,20	0,344
474,40	0,343
474,60	0,343
474,80	0,342
475,00	0,340
475,20	0,338
475,40	0,336
475,60	0,335
475,80	0,332
476,00	0,328
476,20	0,326
476,40	0,327
476,60	0,324
476,80	0,321
477,00	0,320
477,20	0,317
477,40	0,314
477,60	0,312
477,80	0,312
478,00	0,313
478,20	0,314
478,40	0,314
478,60	0,313
478,80	0,312
479,00	0,313
479,20	0,314
479,40	0,314
479,60	0,312
479,80	0,312
480,00	0,315
480,20	0,318
480,40	0,320
480,60	0,321
480,80	0,322
481,00	0,325
481,20	0,327
481,40	0,328
481,60	0,331
481,80	0,333
482,00	0,334
482,20	0,337
482,40	0,339
482,60	0,340
482,80	0,340
483,00	0,341
483,20	0,343
483,40	0,343
483,60	0,342
483,80	0,343
484,00	0,344
484,20	0,343
484,40	0,341
484,60	0,343
484,80	0,344
485,00	0,341
485,20	0,338
485,40	0,336
485,60	0,334
485,80	0,331
486,00	0,330
486,20	0,330
486,40	0,328
486,60	0,326
486,80	0,325
487,00	0,323
487,20	0,323
487,40	0,323
487,60	0,318
487,80	0,315
488,00	0,315
488,20	0,316
488,40	0,315
488,60	0,314
488,80	0,313
489,00	0,310
489,20	0,310
489,40	0,311
489,60	0,310
489,80	0,311
490,00	0,314
490,20	0,315
490,40	0,316
490,60	0,319
490,80	0,322
491,00	0,323
491,20	0,324
491,40	0,325
491,60	0,327
491,80	0,327
492,00	0,329
492,20	0,334
492,40	0,336
492,60	0,337
492,80	0,340
493,00	0,343
493,20	0,345
493,40	0,348
493,60	0,347
493,80	0,344
494,00	0,344
494,20	0,345
494,40	0,347
494,60	0,347
494,80	0,345
495,00	0,345
495,20	0,345
495,40	0,347
495,60	0,345
495,80	0,341
496,00	0,339
496,20	0,339
496,40	0,338
496,60	0,335
496,80	0,333
497,00	0,331
497,20	0,329
497,40	0,327
497,60	0,326
497,80	0,325
498,00	0,322
498,20	0,321
498,40	0,319
498,60	0,316
498,80	0,314
499,00	0,311
499,20	0,309
499,40	0,309
499,60	0,309
499,80	0,308
500,00	0,308
500,20	0,308
500,40	0,308
500,60	0,308
500,80	0,310
501,00	0,310
501,20	0,310
501,40	0,312
501,60	0,312
501,80	0,312
502,00	0,315
502,20	0,318
502,40	0,317
502,60	0,319
502,80	0,321
503,00	0,321
503,20	0,321
503,40	0,321
503,60	0,323
503,80	0,327
504,00	0,327
504,20	0,327
504,40	0,329
504,60	0,333
504,80	0,334
505,00	0,334
505,20	0,334
505,40	0,333
505,60	0,335
505,80	0,336
506,00	0,337
506,20	0,336
506,40	0,334
506,60	0,334
506,80	0,335
507,00	0,334
507,20	0,332
507,40	0,330
507,60	0,330
507,80	0,329
508,00	0,329
508,20	0,329
508,40	0,328
508,60	0,326
508,80	0,324
509,00	0,321
509,20	0,319
509,40	0,318
509,60	0,317
509,80	0,315
510,00	0,314
510,20	0,311
510,40	0,308
510,60	0,309
510,80	0,309
511,00	0,307
511,20	0,306
511,40	0,305
511,60	0,305
511,80	0,306
512,00	0,306
512,20	0,303
512,40	0,304
512,60	0,306
512,80	0,308
513,00	0,308
513,20	0,308
513,40	0,310
513,60	0,312
513,80	0,314
514,00	0,315
514,20	0,317
514,40	0,318
514,60	0,319
514,80	0,322
515,00	0,323
515,20	0,324
515,40	0,325
515,60	0,329
515,80	0,330
516,00	0,332
516,20	0,334
516,40	0,335
516,60	0,337
516,80	0,337
517,00	0,337
517,20	0,340
517,40	0,342
517,60	0,343
517,80	0,344
518,00	0,343
518,20	0,342
518,40	0,342
518,60	0,342
518,80	0,341
519,00	0,341
519,20	0,339
519,40	0,337
519,60	0,336
519,80	0,335
520,00	0,335
520,20	0,333
520,40	0,329
520,60	0,328
520,80	0,328
521,00	0,326
521,20	0,325
521,40	0,325
521,60	0,321
521,80	0,317
522,00	0,316
522,20	0,315
522,40	0,313
522,60	0,312
522,80	0,312
523,00	0,310
523,20	0,307
523,40	0,307
523,60	0,309
523,80	0,308
524,00	0,306
524,20	0,305
524,40	0,305
524,60	0,305
524,80	0,307
525,00	0,308
525,20	0,307
525,40	0,306
525,60	0,308
525,80	0,310
526,00	0,311
526,20	0,313
526,40	0,314
526,60	0,313
526,80	0,316
527,00	0,317
527,20	0,316
527,40	0,318
527,60	0,320
527,80	0,322
528,00	0,323
528,20	0,325
528,40	0,327
528,60	0,327
528,80	0,325
529,00	0,326
529,20	0,329
529,40	0,332
529,60	0,334
529,80	0,334
530,00	0,334
530,20	0,336
530,40	0,336
530,60	0,333
530,80	0,333
531,00	0,335
531,20	0,335
531,40	0,332
531,60	0,331
531,80	0,332
532,00	0,332
532,20	0,330
532,40	0,327
532,60	0,326
532,80	0,325
533,00	0,324
533,20	0,323
533,40	0,321
533,60	0,318
533,80	0,317
534,00	0,315
534,20	0,315
534,40	0,315
534,60	0,312
534,80	0,309
535,00	0,307
535,20	0,304
535,40	0,302
535,60	0,303
535,80	0,301
536,00	0,299
536,20	0,299
536,40	0,299
536,60	0,297
536,80	0,296
537,00	0,296
537,20	0,297
537,40	0,296
537,60	0,296
537,80	0,296
538,00	0,296
538,20	0,295
538,40	0,295
538,60	0,296
538,80	0,297
539,00	0,296
539,20	0,298
539,40	0,301
539,60	0,303
539,80	0,304
540,00	0,303
540,20	0,301
540,40	0,302
540,60	0,306
540,80	0,310
541,00	0,311
541,20	0,311
541,40	0,313
541,60	0,315
541,80	0,318
542,00	0,320
542,20	0,320
542,40	0,321
542,60	0,323
542,80	0,323
543,00	0,324
543,20	0,325
543,40	0,323
543,60	0,323
543,80	0,322
544,00	0,323
544,20	0,325
544,40	0,324
544,60	0,323
544,80	0,321
545,00	0,322
545,20	0,324
545,40	0,322
545,60	0,320
545,80	0,320
546,00	0,321
546,20	0,320
546,40	0,317
546,60	0,316
546,80	0,314
547,00	0,314
547,20	0,312
547,40	0,309
547,60	0,310
547,80	0,309
