"w15_27_5nm_NiOx_real - RawData"
"Wavelength nm."	"Abs."
324,80	0,358
325,00	0,356
325,20	0,353
325,40	0,355
325,60	0,363
325,80	0,364
326,00	0,369
326,20	0,375
326,40	0,389
326,60	0,397
326,80	0,397
327,00	0,398
327,20	0,387
327,40	0,384
327,60	0,384
327,80	0,376
328,00	0,377
328,20	0,368
328,40	0,356
328,60	0,356
328,80	0,350
329,00	0,345
329,20	0,344
329,40	0,348
329,60	0,355
329,80	0,360
330,00	0,363
330,20	0,368
330,40	0,375
330,60	0,385
330,80	0,389
331,00	0,386
331,20	0,387
331,40	0,388
331,60	0,385
331,80	0,379
332,00	0,372
332,20	0,367
332,40	0,361
332,60	0,354
332,80	0,349
333,00	0,341
333,20	0,338
333,40	0,344
333,60	0,339
333,80	0,345
334,00	0,355
334,20	0,358
334,40	0,362
334,60	0,357
334,80	0,364
335,00	0,368
335,20	0,369
335,40	0,374
335,60	0,376
335,80	0,373
336,00	0,368
336,20	0,368
336,40	0,366
336,60	0,362
336,80	0,355
337,00	0,349
337,20	0,350
337,40	0,344
337,60	0,332
337,80	0,333
338,00	0,345
338,20	0,348
338,40	0,351
338,60	0,355
338,80	0,362
339,00	0,366
339,20	0,365
339,40	0,372
339,60	0,378
339,80	0,378
340,00	0,376
340,20	0,374
340,40	0,371
340,60	0,362
340,80	0,355
341,00	0,351
341,20	0,341
341,40	0,336
341,60	0,334
341,80	0,327
342,00	0,319
342,20	0,319
342,40	0,322
342,60	0,327
342,80	0,330
343,00	0,329
343,20	0,331
343,40	0,345
343,60	0,355
343,80	0,350
344,00	0,347
344,20	0,349
344,40	0,361
344,60	0,362
344,80	0,358
345,00	0,356
345,20	0,350
345,40	0,347
345,60	0,343
345,80	0,342
346,00	0,329
346,20	0,318
346,40	0,320
346,60	0,317
346,80	0,313
347,00	0,310
347,20	0,316
347,40	0,327
347,60	0,332
347,80	0,340
348,00	0,341
348,20	0,341
348,40	0,349
348,60	0,354
348,80	0,358
349,00	0,353
349,20	0,348
349,40	0,356
349,60	0,357
349,80	0,353
350,00	0,352
350,20	0,347
350,40	0,337
350,60	0,325
350,80	0,323
351,00	0,326
351,20	0,324
351,40	0,312
351,60	0,312
351,80	0,324
352,00	0,318
352,20	0,315
352,40	0,322
352,60	0,335
352,80	0,344
353,00	0,343
353,20	0,349
353,40	0,360
353,60	0,365
353,80	0,368
354,00	0,365
354,20	0,358
354,40	0,353
354,60	0,351
354,80	0,342
355,00	0,330
355,20	0,329
355,40	0,329
355,60	0,320
355,80	0,309
356,00	0,306
356,20	0,310
356,40	0,308
356,60	0,307
356,80	0,310
357,00	0,317
357,20	0,324
357,40	0,326
357,60	0,327
357,80	0,332
358,00	0,343
358,20	0,347
358,40	0,348
358,60	0,355
358,80	0,354
359,00	0,351
359,20	0,354
359,40	0,349
359,60	0,342
359,80	0,332
360,00	0,323
360,20	0,323
360,40	0,320
360,60	0,313
360,80	0,310
361,00	0,305
361,20	0,297
361,40	0,296
361,60	0,301
361,80	0,303
362,00	0,308
362,20	0,312
362,40	0,315
362,60	0,320
362,80	0,323
363,00	0,332
363,20	0,337
363,40	0,336
363,60	0,338
363,80	0,343
364,00	0,347
364,20	0,353
364,40	0,357
364,60	0,352
364,80	0,345
365,00	0,341
365,20	0,337
365,40	0,336
365,60	0,330
365,80	0,324
366,00	0,319
366,20	0,311
366,40	0,306
366,60	0,302
366,80	0,301
367,00	0,302
367,20	0,300
367,40	0,294
367,60	0,296
367,80	0,306
368,00	0,312
368,20	0,316
368,40	0,323
368,60	0,326
368,80	0,329
369,00	0,333
369,20	0,334
369,40	0,339
369,60	0,347
369,80	0,350
370,00	0,346
370,20	0,343
370,40	0,339
370,60	0,333
370,80	0,327
371,00	0,322
371,20	0,317
371,40	0,308
371,60	0,301
371,80	0,298
372,00	0,295
372,20	0,298
372,40	0,294
372,60	0,288
372,80	0,291
373,00	0,297
373,20	0,302
373,40	0,305
373,60	0,308
373,80	0,315
374,00	0,319
374,20	0,325
374,40	0,329
374,60	0,334
374,80	0,342
375,00	0,347
375,20	0,347
375,40	0,345
375,60	0,345
375,80	0,346
376,00	0,345
376,20	0,339
376,40	0,330
376,60	0,325
376,80	0,323
377,00	0,316
377,20	0,311
377,40	0,305
377,60	0,302
377,80	0,300
378,00	0,296
378,20	0,294
378,40	0,293
378,60	0,296
378,80	0,296
379,00	0,297
379,20	0,302
379,40	0,302
379,60	0,304
379,80	0,309
380,00	0,314
380,20	0,321
380,40	0,325
380,60	0,327
380,80	0,330
381,00	0,331
381,20	0,330
381,40	0,334
381,60	0,337
381,80	0,334
382,00	0,331
382,20	0,328
382,40	0,323
382,60	0,321
382,80	0,317
383,00	0,310
383,20	0,304
383,40	0,301
383,60	0,299
383,80	0,297
384,00	0,293
384,20	0,289
384,40	0,288
384,60	0,287
384,80	0,289
385,00	0,288
385,20	0,291
385,40	0,297
385,60	0,301
385,80	0,304
386,00	0,306
386,20	0,311
386,40	0,318
386,60	0,324
386,80	0,323
387,00	0,324
387,20	0,328
387,40	0,328
387,60	0,327
387,80	0,324
388,00	0,321
388,20	0,320
388,40	0,314
388,60	0,308
388,80	0,308
389,00	0,305
389,20	0,301
389,40	0,295
389,60	0,289
389,80	0,286
390,00	0,285
390,20	0,284
390,40	0,281
390,60	0,280
390,80	0,283
391,00	0,286
391,20	0,290
391,40	0,294
391,60	0,301
391,80	0,305
392,00	0,309
392,20	0,316
392,40	0,320
392,60	0,325
392,80	0,328
393,00	0,327
393,20	0,327
393,40	0,330
393,60	0,335
393,80	0,335
394,00	0,333
394,20	0,328
394,40	0,324
394,60	0,322
394,80	0,317
395,00	0,311
395,20	0,307
395,40	0,303
395,60	0,298
395,80	0,292
396,00	0,290
396,20	0,288
396,40	0,285
396,60	0,283
396,80	0,281
397,00	0,277
397,20	0,279
397,40	0,282
397,60	0,284
397,80	0,287
398,00	0,292
398,20	0,300
398,40	0,304
398,60	0,305
398,80	0,310
399,00	0,315
399,20	0,321
399,40	0,325
399,60	0,325
399,80	0,329
400,00	0,330
400,20	0,330
400,40	0,330
400,60	0,332
400,80	0,332
401,00	0,328
401,20	0,328
401,40	0,327
401,60	0,322
401,80	0,319
402,00	0,310
402,20	0,302
402,40	0,302
402,60	0,300
402,80	0,295
403,00	0,290
403,20	0,285
403,40	0,283
403,60	0,285
403,80	0,284
404,00	0,279
404,20	0,281
404,40	0,281
404,60	0,280
404,80	0,285
405,00	0,290
405,20	0,292
405,40	0,293
405,60	0,297
405,80	0,304
406,00	0,309
406,20	0,310
406,40	0,313
406,60	0,316
406,80	0,319
407,00	0,323
407,20	0,325
407,40	0,326
407,60	0,325
407,80	0,324
408,00	0,325
408,20	0,323
408,40	0,319
408,60	0,317
408,80	0,313
409,00	0,305
409,20	0,299
409,40	0,297
409,60	0,294
409,80	0,290
410,00	0,288
410,20	0,281
410,40	0,277
410,60	0,279
410,80	0,278
411,00	0,277
411,20	0,278
411,40	0,279
411,60	0,281
411,80	0,284
412,00	0,285
412,20	0,287
412,40	0,292
412,60	0,297
412,80	0,301
413,00	0,303
413,20	0,309
413,40	0,314
413,60	0,313
413,80	0,315
414,00	0,319
414,20	0,321
414,40	0,322
414,60	0,321
414,80	0,319
415,00	0,317
415,20	0,316
415,40	0,314
415,60	0,311
415,80	0,306
416,00	0,302
416,20	0,298
416,40	0,293
416,60	0,290
416,80	0,288
417,00	0,287
417,20	0,283
417,40	0,277
417,60	0,276
417,80	0,277
418,00	0,277
418,20	0,275
418,40	0,274
418,60	0,276
418,80	0,277
419,00	0,275
419,20	0,277
419,40	0,284
419,60	0,288
419,80	0,290
420,00	0,293
420,20	0,298
420,40	0,301
420,60	0,303
420,80	0,307
421,00	0,309
421,20	0,313
421,40	0,317
421,60	0,317
421,80	0,316
422,00	0,318
422,20	0,318
422,40	0,315
422,60	0,316
422,80	0,314
423,00	0,308
423,20	0,303
423,40	0,299
423,60	0,297
423,80	0,293
424,00	0,289
424,20	0,284
424,40	0,281
424,60	0,278
424,80	0,275
425,00	0,270
425,20	0,268
425,40	0,268
425,60	0,266
425,80	0,265
426,00	0,265
426,20	0,266
426,40	0,267
426,60	0,270
426,80	0,271
427,00	0,274
427,20	0,278
427,40	0,282
427,60	0,287
427,80	0,292
428,00	0,296
428,20	0,301
428,40	0,305
428,60	0,307
428,80	0,309
429,00	0,311
429,20	0,314
429,40	0,317
429,60	0,315
429,80	0,317
430,00	0,320
430,20	0,317
430,40	0,314
430,60	0,311
430,80	0,305
431,00	0,302
431,20	0,299
431,40	0,295
431,60	0,291
431,80	0,288
432,00	0,282
432,20	0,276
432,40	0,275
432,60	0,271
432,80	0,266
433,00	0,265
433,20	0,265
433,40	0,267
433,60	0,268
433,80	0,265
434,00	0,264
434,20	0,264
434,40	0,266
434,60	0,269
434,80	0,274
435,00	0,277
435,20	0,280
435,40	0,283
435,60	0,287
435,80	0,292
436,00	0,296
436,20	0,300
436,40	0,303
436,60	0,305
436,80	0,308
437,00	0,313
437,20	0,317
437,40	0,321
437,60	0,321
437,80	0,321
438,00	0,321
438,20	0,320
438,40	0,321
438,60	0,321
438,80	0,320
439,00	0,317
439,20	0,313
439,40	0,310
439,60	0,304
439,80	0,299
440,00	0,297
440,20	0,294
440,40	0,290
440,60	0,287
440,80	0,283
441,00	0,279
441,20	0,275
441,40	0,270
441,60	0,266
441,80	0,264
442,00	0,263
442,20	0,261
442,40	0,260
442,60	0,262
442,80	0,263
443,00	0,265
443,20	0,268
443,40	0,270
443,60	0,271
443,80	0,274
444,00	0,279
444,20	0,282
444,40	0,286
444,60	0,290
444,80	0,293
445,00	0,298
445,20	0,303
445,40	0,308
445,60	0,309
445,80	0,308
446,00	0,310
446,20	0,311
446,40	0,311
446,60	0,310
446,80	0,309
447,00	0,309
447,20	0,308
447,40	0,305
447,60	0,301
447,80	0,296
448,00	0,294
448,20	0,292
448,40	0,287
448,60	0,284
448,80	0,282
449,00	0,277
449,20	0,273
449,40	0,270
449,60	0,266
449,80	0,263
450,00	0,262
450,20	0,260
450,40	0,258
450,60	0,257
450,80	0,257
451,00	0,259
451,20	0,260
451,40	0,261
451,60	0,262
451,80	0,262
452,00	0,265
452,20	0,267
452,40	0,269
452,60	0,275
452,80	0,281
453,00	0,283
453,20	0,285
453,40	0,290
453,60	0,291
453,80	0,294
454,00	0,298
454,20	0,298
454,40	0,301
454,60	0,306
454,80	0,309
455,00	0,307
455,20	0,304
455,40	0,305
455,60	0,305
455,80	0,304
456,00	0,304
456,20	0,303
456,40	0,303
456,60	0,299
456,80	0,295
457,00	0,293
457,20	0,290
457,40	0,288
457,60	0,285
457,80	0,283
458,00	0,279
458,20	0,276
458,40	0,273
458,60	0,268
458,80	0,267
459,00	0,264
459,20	0,260
459,40	0,260
459,60	0,259
459,80	0,259
460,00	0,258
460,20	0,259
460,40	0,260
460,60	0,261
460,80	0,263
461,00	0,266
461,20	0,268
461,40	0,267
461,60	0,270
461,80	0,276
462,00	0,280
462,20	0,282
462,40	0,285
462,60	0,288
462,80	0,291
463,00	0,292
463,20	0,293
463,40	0,295
463,60	0,296
463,80	0,298
464,00	0,301
464,20	0,303
464,40	0,302
464,60	0,302
464,80	0,301
465,00	0,301
465,20	0,302
465,40	0,302
465,60	0,299
465,80	0,297
466,00	0,295
466,20	0,290
466,40	0,288
466,60	0,287
466,80	0,283
467,00	0,280
467,20	0,277
467,40	0,275
467,60	0,271
467,80	0,268
468,00	0,266
468,20	0,264
468,40	0,260
468,60	0,255
468,80	0,256
469,00	0,257
469,20	0,252
469,40	0,251
469,60	0,251
469,80	0,251
470,00	0,253
470,20	0,253
470,40	0,253
470,60	0,254
470,80	0,255
471,00	0,257
471,20	0,260
471,40	0,264
471,60	0,269
471,80	0,272
472,00	0,276
472,20	0,278
472,40	0,279
472,60	0,282
472,80	0,285
473,00	0,286
473,20	0,288
473,40	0,291
473,60	0,292
473,80	0,292
474,00	0,293
474,20	0,294
474,40	0,295
474,60	0,296
474,80	0,295
475,00	0,292
475,20	0,291
475,40	0,290
475,60	0,290
475,80	0,289
476,00	0,284
476,20	0,281
476,40	0,280
476,60	0,276
476,80	0,273
477,00	0,271
477,20	0,269
477,40	0,264
477,60	0,262
477,80	0,261
478,00	0,260
478,20	0,259
478,40	0,257
478,60	0,255
478,80	0,252
479,00	0,252
479,20	0,254
479,40	0,253
479,60	0,252
479,80	0,254
480,00	0,257
480,20	0,257
480,40	0,258
480,60	0,263
480,80	0,265
481,00	0,266
481,20	0,271
481,40	0,276
481,60	0,279
481,80	0,282
482,00	0,284
482,20	0,287
482,40	0,290
482,60	0,292
482,80	0,294
483,00	0,297
483,20	0,299
483,40	0,299
483,60	0,299
483,80	0,303
484,00	0,305
484,20	0,305
484,40	0,306
484,60	0,305
484,80	0,304
485,00	0,302
485,20	0,301
485,40	0,301
485,60	0,300
485,80	0,297
486,00	0,292
486,20	0,289
486,40	0,285
486,60	0,282
486,80	0,279
487,00	0,276
487,20	0,273
487,40	0,270
487,60	0,269
487,80	0,267
488,00	0,264
488,20	0,259
488,40	0,256
488,60	0,255
488,80	0,253
489,00	0,251
489,20	0,251
489,40	0,251
489,60	0,248
489,80	0,246
490,00	0,248
490,20	0,248
490,40	0,250
490,60	0,253
490,80	0,254
491,00	0,255
491,20	0,257
491,40	0,260
491,60	0,264
491,80	0,270
492,00	0,272
492,20	0,273
492,40	0,278
492,60	0,279
492,80	0,280
493,00	0,284
493,20	0,286
493,40	0,289
493,60	0,292
493,80	0,294
494,00	0,294
494,20	0,295
494,40	0,295
494,60	0,297
494,80	0,299
495,00	0,298
495,20	0,297
495,40	0,295
495,60	0,293
495,80	0,292
496,00	0,293
496,20	0,291
496,40	0,288
496,60	0,286
496,80	0,282
497,00	0,280
497,20	0,279
497,40	0,275
497,60	0,272
497,80	0,269
498,00	0,265
498,20	0,262
498,40	0,258
498,60	0,254
498,80	0,250
499,00	0,247
499,20	0,245
499,40	0,243
499,60	0,242
499,80	0,240
500,00	0,240
500,20	0,239
500,40	0,239
500,60	0,240
500,80	0,239
501,00	0,240
501,20	0,242
501,40	0,244
501,60	0,245
501,80	0,246
502,00	0,248
502,20	0,249
502,40	0,253
502,60	0,256
502,80	0,258
503,00	0,262
503,20	0,265
503,40	0,267
503,60	0,269
503,80	0,274
504,00	0,277
504,20	0,279
504,40	0,279
504,60	0,282
504,80	0,284
505,00	0,287
505,20	0,289
505,40	0,289
505,60	0,288
505,80	0,290
506,00	0,292
506,20	0,292
506,40	0,290
506,60	0,290
506,80	0,291
507,00	0,292
507,20	0,290
507,40	0,287
507,60	0,285
507,80	0,285
508,00	0,284
508,20	0,282
508,40	0,280
508,60	0,278
508,80	0,273
509,00	0,271
509,20	0,270
509,40	0,267
509,60	0,265
509,80	0,264
510,00	0,260
510,20	0,256
510,40	0,254
510,60	0,253
510,80	0,251
511,00	0,249
511,20	0,248
511,40	0,246
511,60	0,246
511,80	0,246
512,00	0,245
512,20	0,246
512,40	0,247
512,60	0,245
512,80	0,245
513,00	0,247
513,20	0,248
513,40	0,250
513,60	0,253
513,80	0,254
514,00	0,256
514,20	0,257
514,40	0,260
514,60	0,263
514,80	0,265
515,00	0,268
515,20	0,271
515,40	0,274
515,60	0,278
515,80	0,281
516,00	0,283
516,20	0,285
516,40	0,286
516,60	0,287
516,80	0,290
517,00	0,294
517,20	0,293
517,40	0,294
517,60	0,296
517,80	0,294
518,00	0,294
518,20	0,297
518,40	0,297
518,60	0,295
518,80	0,292
519,00	0,290
519,20	0,290
519,40	0,289
519,60	0,287
519,80	0,285
520,00	0,282
520,20	0,278
520,40	0,274
520,60	0,270
520,80	0,270
521,00	0,269
521,20	0,266
521,40	0,263
521,60	0,257
521,80	0,256
522,00	0,254
522,20	0,250
522,40	0,249
522,60	0,249
522,80	0,247
523,00	0,244
523,20	0,244
523,40	0,244
523,60	0,243
523,80	0,241
524,00	0,241
524,20	0,242
524,40	0,241
524,60	0,241
524,80	0,242
525,00	0,243
525,20	0,244
525,40	0,245
525,60	0,246
525,80	0,247
526,00	0,249
526,20	0,253
526,40	0,254
526,60	0,256
526,80	0,258
527,00	0,262
527,20	0,264
527,40	0,265
527,60	0,267
527,80	0,270
528,00	0,273
528,20	0,275
528,40	0,276
528,60	0,279
528,80	0,282
529,00	0,281
529,20	0,281
529,40	0,283
529,60	0,286
529,80	0,285
530,00	0,285
530,20	0,287
530,40	0,286
530,60	0,284
530,80	0,285
531,00	0,284
531,20	0,284
531,40	0,282
531,60	0,280
531,80	0,278
532,00	0,276
532,20	0,275
532,40	0,273
532,60	0,272
532,80	0,270
533,00	0,268
533,20	0,266
533,40	0,263
533,60	0,260
533,80	0,259
534,00	0,257
534,20	0,256
534,40	0,253
534,60	0,248
534,80	0,246
535,00	0,245
535,20	0,244
535,40	0,243
535,60	0,240
535,80	0,237
536,00	0,234
536,20	0,235
536,40	0,237
536,60	0,236
536,80	0,237
537,00	0,236
537,20	0,236
537,40	0,238
537,60	0,239
537,80	0,240
538,00	0,242
538,20	0,243
538,40	0,246
538,60	0,250
538,80	0,251
539,00	0,250
539,20	0,254
539,40	0,256
539,60	0,257
539,80	0,260
540,00	0,263
540,20	0,266
540,40	0,270
540,60	0,272
540,80	0,274
541,00	0,276
541,20	0,279
541,40	0,281
541,60	0,281
541,80	0,284
542,00	0,287
542,20	0,289
542,40	0,293
542,60	0,295
542,80	0,295
543,00	0,294
543,20	0,293
543,40	0,293
543,60	0,294
543,80	0,293
544,00	0,292
544,20	0,290
544,40	0,288
544,60	0,287
544,80	0,288
545,00	0,287
545,20	0,285
545,40	0,284
545,60	0,283
545,80	0,281
546,00	0,280
546,20	0,277
546,40	0,274
546,60	0,273
546,80	0,270
547,00	0,268
547,20	0,265
547,40	0,262
547,60	0,258
547,80	0,256
