"w15_26_3nm_NiOx_real - RawData"
"Wavelength nm."	"Abs."
356,20	0,323
356,40	0,327
356,60	0,322
356,80	0,326
357,00	0,325
357,20	0,314
357,40	0,309
357,60	0,312
357,80	0,304
358,00	0,290
358,20	0,289
358,40	0,287
358,60	0,280
358,80	0,280
359,00	0,279
359,20	0,282
359,40	0,278
359,60	0,275
359,80	0,283
360,00	0,289
360,20	0,290
360,40	0,295
360,60	0,303
360,80	0,309
361,00	0,310
361,20	0,309
361,40	0,314
361,60	0,315
361,80	0,309
362,00	0,304
362,20	0,298
362,40	0,293
362,60	0,292
362,80	0,295
363,00	0,292
363,20	0,285
363,40	0,284
363,60	0,280
363,80	0,275
364,00	0,272
364,20	0,275
364,40	0,274
364,60	0,266
364,80	0,269
365,00	0,273
365,20	0,273
365,40	0,278
365,60	0,287
365,80	0,293
366,00	0,297
366,20	0,304
366,40	0,309
366,60	0,310
366,80	0,314
367,00	0,317
367,20	0,311
367,40	0,307
367,60	0,309
367,80	0,304
368,00	0,299
368,20	0,294
368,40	0,288
368,60	0,286
368,80	0,285
369,00	0,282
369,20	0,275
369,40	0,275
369,60	0,278
369,80	0,274
370,00	0,273
370,20	0,278
370,40	0,282
370,60	0,283
370,80	0,284
371,00	0,288
371,20	0,293
371,40	0,298
371,60	0,303
371,80	0,305
372,00	0,304
372,20	0,305
372,40	0,310
372,60	0,312
372,80	0,309
373,00	0,305
373,20	0,305
373,40	0,304
373,60	0,297
373,80	0,291
374,00	0,286
374,20	0,284
374,40	0,283
374,60	0,280
374,80	0,275
375,00	0,269
375,20	0,265
375,40	0,266
375,60	0,265
375,80	0,264
376,00	0,270
376,20	0,274
376,40	0,275
376,60	0,278
376,80	0,284
377,00	0,289
377,20	0,296
377,40	0,300
377,60	0,301
377,80	0,303
378,00	0,304
378,20	0,306
378,40	0,304
378,60	0,304
378,80	0,299
379,00	0,295
379,20	0,294
379,40	0,287
379,60	0,281
379,80	0,276
380,00	0,270
380,20	0,266
380,40	0,262
380,60	0,258
380,80	0,254
381,00	0,249
381,20	0,255
381,40	0,258
381,60	0,258
381,80	0,264
382,00	0,266
382,20	0,269
382,40	0,274
382,60	0,279
382,80	0,284
383,00	0,287
383,20	0,294
383,40	0,300
383,60	0,301
383,80	0,300
384,00	0,301
384,20	0,301
384,40	0,302
384,60	0,301
384,80	0,302
385,00	0,301
385,20	0,297
385,40	0,294
385,60	0,288
385,80	0,284
386,00	0,279
386,20	0,277
386,40	0,273
386,60	0,269
386,80	0,267
387,00	0,261
387,20	0,257
387,40	0,256
387,60	0,256
387,80	0,259
388,00	0,261
388,20	0,264
388,40	0,268
388,60	0,272
388,80	0,275
389,00	0,280
389,20	0,287
389,40	0,293
389,60	0,295
389,80	0,300
390,00	0,302
390,20	0,304
390,40	0,307
390,60	0,306
390,80	0,304
391,00	0,304
391,20	0,302
391,40	0,297
391,60	0,293
391,80	0,290
392,00	0,287
392,20	0,284
392,40	0,276
392,60	0,269
392,80	0,266
393,00	0,263
393,20	0,262
393,40	0,260
393,60	0,256
393,80	0,257
394,00	0,261
394,20	0,260
394,40	0,257
394,60	0,261
394,80	0,267
395,00	0,271
395,20	0,273
395,40	0,277
395,60	0,283
395,80	0,288
396,00	0,287
396,20	0,290
396,40	0,295
396,60	0,297
