"w15_25_1nm_NiOx - RawData"
"Wavelength nm."	"Abs."
248,00	0,882
248,20	0,897
248,40	0,897
248,60	0,895
248,80	0,898
249,00	0,897
249,20	0,904
249,40	0,907
249,60	0,903
249,80	0,905
250,00	0,897
250,20	0,889
250,40	0,879
250,60	0,859
250,80	0,852
251,00	0,845
251,20	0,834
251,40	0,821
251,60	0,801
251,80	0,791
252,00	0,770
252,20	0,752
252,40	0,747
252,60	0,732
252,80	0,721
253,00	0,711
253,20	0,697
253,40	0,686
253,60	0,674
253,80	0,663
254,00	0,658
254,20	0,652
254,40	0,643
254,60	0,640
254,80	0,635
255,00	0,621
255,20	0,619
255,40	0,627
255,60	0,617
255,80	0,606
256,00	0,606
256,20	0,606
256,40	0,604
256,60	0,591
256,80	0,582
257,00	0,581
257,20	0,577
257,40	0,571
257,60	0,568
257,80	0,566
258,00	0,556
258,20	0,548
258,40	0,548
258,60	0,547
258,80	0,538
259,00	0,533
259,20	0,533
259,40	0,531
259,60	0,530
259,80	0,529
260,00	0,528
260,20	0,523
260,40	0,520
260,60	0,521
260,80	0,523
261,00	0,520
261,20	0,513
261,40	0,519
261,60	0,524
261,80	0,520
262,00	0,512
262,20	0,503
262,40	0,497
262,60	0,499
262,80	0,493
263,00	0,486
263,20	0,492
263,40	0,487
263,60	0,483
263,80	0,485
264,00	0,477
264,20	0,470
264,40	0,461
264,60	0,457
264,80	0,454
265,00	0,456
265,20	0,467
265,40	0,469
265,60	0,466
265,80	0,466
266,00	0,459
266,20	0,451
266,40	0,448
266,60	0,444
266,80	0,436
267,00	0,435
267,20	0,439
267,40	0,436
267,60	0,434
267,80	0,429
268,00	0,430
268,20	0,431
268,40	0,427
268,60	0,419
268,80	0,409
269,00	0,409
269,20	0,409
269,40	0,409
269,60	0,416
269,80	0,419
270,00	0,418
270,20	0,420
270,40	0,423
270,60	0,422
270,80	0,412
271,00	0,401
271,20	0,397
271,40	0,396
271,60	0,388
271,80	0,389
272,00	0,398
272,20	0,400
272,40	0,397
272,60	0,396
272,80	0,396
273,00	0,394
273,20	0,385
273,40	0,375
273,60	0,373
273,80	0,371
274,00	0,368
274,20	0,369
274,40	0,374
274,60	0,375
274,80	0,378
275,00	0,382
275,20	0,380
275,40	0,376
275,60	0,377
275,80	0,370
276,00	0,358
276,20	0,354
276,40	0,355
276,60	0,365
276,80	0,372
277,00	0,373
277,20	0,372
277,40	0,378
277,60	0,385
277,80	0,380
278,00	0,367
278,20	0,361
278,40	0,357
278,60	0,352
278,80	0,351
279,00	0,354
279,20	0,362
279,40	0,366
279,60	0,373
279,80	0,376
280,00	0,374
280,20	0,374
280,40	0,366
280,60	0,360
280,80	0,363
281,00	0,357
281,20	0,348
281,40	0,346
281,60	0,342
281,80	0,342
282,00	0,344
282,20	0,349
282,40	0,358
282,60	0,364
282,80	0,362
283,00	0,350
283,20	0,341
283,40	0,342
283,60	0,341
283,80	0,336
284,00	0,336
284,20	0,340
284,40	0,341
284,60	0,342
284,80	0,351
285,00	0,355
285,20	0,360
285,40	0,367
285,60	0,361
285,80	0,353
286,00	0,346
286,20	0,336
286,40	0,331
286,60	0,327
286,80	0,328
287,00	0,335
287,20	0,335
287,40	0,336
287,60	0,342
287,80	0,340
288,00	0,342
288,20	0,353
288,40	0,353
288,60	0,351
288,80	0,350
289,00	0,350
289,20	0,347
289,40	0,338
289,60	0,332
289,80	0,328
290,00	0,329
290,20	0,331
290,40	0,334
290,60	0,338
290,80	0,346
291,00	0,354
291,20	0,353
291,40	0,346
291,60	0,343
291,80	0,340
292,00	0,333
292,20	0,327
292,40	0,321
292,60	0,322
292,80	0,324
293,00	0,320
293,20	0,322
293,40	0,326
293,60	0,326
293,80	0,327
294,00	0,334
294,20	0,339
294,40	0,338
294,60	0,337
294,80	0,331
295,00	0,321
295,20	0,318
295,40	0,318
295,60	0,311
295,80	0,309
296,00	0,317
296,20	0,319
296,40	0,320
296,60	0,322
296,80	0,331
297,00	0,336
297,20	0,338
297,40	0,339
297,60	0,331
297,80	0,327
298,00	0,324
298,20	0,315
298,40	0,310
298,60	0,308
298,80	0,306
299,00	0,311
299,20	0,318
299,40	0,323
299,60	0,325
299,80	0,325
300,00	0,333
300,20	0,333
300,40	0,330
300,60	0,334
300,80	0,337
301,00	0,332
301,20	0,323
301,40	0,319
301,60	0,314
301,80	0,305
302,00	0,302
302,20	0,304
302,40	0,301
302,60	0,305
302,80	0,309
303,00	0,316
303,20	0,328
303,40	0,328
303,60	0,329
303,80	0,336
304,00	0,333
304,20	0,326
304,40	0,322
304,60	0,318
304,80	0,308
305,00	0,298
305,20	0,299
305,40	0,300
305,60	0,300
305,80	0,307
306,00	0,313
306,20	0,316
306,40	0,321
306,60	0,329
306,80	0,335
307,00	0,330
307,20	0,323
307,40	0,322
307,60	0,322
307,80	0,316
308,00	0,308
308,20	0,303
308,40	0,304
308,60	0,300
308,80	0,296
309,00	0,297
309,20	0,298
309,40	0,304
309,60	0,306
309,80	0,313
310,00	0,323
310,20	0,321
310,40	0,323
310,60	0,323
310,80	0,317
311,00	0,314
311,20	0,310
311,40	0,310
311,60	0,306
311,80	0,296
312,00	0,292
312,20	0,289
312,40	0,288
312,60	0,288
312,80	0,285
313,00	0,292
313,20	0,296
313,40	0,294
313,60	0,303
313,80	0,307
314,00	0,315
314,20	0,320
314,40	0,315
314,60	0,312
314,80	0,307
315,00	0,305
315,20	0,303
315,40	0,292
315,60	0,287
315,80	0,287
316,00	0,285
316,20	0,286
316,40	0,286
316,60	0,293
316,80	0,302
317,00	0,304
317,20	0,308
317,40	0,313
317,60	0,317
317,80	0,326
318,00	0,332
318,20	0,329
318,40	0,321
318,60	0,317
318,80	0,318
319,00	0,312
319,20	0,302
319,40	0,295
319,60	0,291
319,80	0,288
320,00	0,289
320,20	0,292
320,40	0,296
320,60	0,298
320,80	0,302
321,00	0,312
321,20	0,318
321,40	0,320
321,60	0,325
321,80	0,323
322,00	0,315
322,20	0,314
322,40	0,312
322,60	0,310
322,80	0,310
323,00	0,303
323,20	0,294
323,40	0,292
323,60	0,294
323,80	0,291
324,00	0,282
324,20	0,278
324,40	0,285
324,60	0,294
324,80	0,296
325,00	0,291
325,20	0,297
325,40	0,307
325,60	0,313
325,80	0,315
326,00	0,314
326,20	0,319
326,40	0,313
326,60	0,303
326,80	0,303
327,00	0,300
327,20	0,298
327,40	0,291
327,60	0,287
327,80	0,291
328,00	0,287
328,20	0,280
328,40	0,279
328,60	0,275
328,80	0,272
329,00	0,277
329,20	0,283
329,40	0,289
329,60	0,300
329,80	0,306
330,00	0,312
330,20	0,316
330,40	0,314
330,60	0,310
330,80	0,304
331,00	0,296
331,20	0,293
331,40	0,296
331,60	0,292
331,80	0,288
332,00	0,284
332,20	0,281
332,40	0,279
332,60	0,276
332,80	0,271
333,00	0,275
333,20	0,283
333,40	0,288
333,60	0,290
333,80	0,294
334,00	0,297
334,20	0,301
334,40	0,305
334,60	0,308
334,80	0,313
335,00	0,308
335,20	0,298
335,40	0,298
335,60	0,291
335,80	0,284
336,00	0,282
336,20	0,276
336,40	0,275
336,60	0,272
336,80	0,269
337,00	0,272
337,20	0,278
337,40	0,285
337,60	0,285
337,80	0,290
338,00	0,297
338,20	0,302
338,40	0,308
338,60	0,310
338,80	0,315
339,00	0,318
339,20	0,322
339,40	0,323
339,60	0,319
339,80	0,313
340,00	0,304
340,20	0,297
340,40	0,289
340,60	0,282
340,80	0,281
341,00	0,279
341,20	0,277
341,40	0,277
341,60	0,274
341,80	0,278
342,00	0,279
342,20	0,277
342,40	0,283
342,60	0,287
342,80	0,285
343,00	0,291
343,20	0,298
343,40	0,301
343,60	0,305
343,80	0,305
344,00	0,300
344,20	0,299
344,40	0,299
344,60	0,294
344,80	0,289
345,00	0,282
345,20	0,280
345,40	0,279
345,60	0,274
345,80	0,272
346,00	0,268
346,20	0,261
346,40	0,262
346,60	0,268
346,80	0,272
347,00	0,275
347,20	0,277
347,40	0,279
347,60	0,284
347,80	0,286
348,00	0,287
348,20	0,292
348,40	0,292
348,60	0,295
348,80	0,299
349,00	0,296
349,20	0,294
349,40	0,289
349,60	0,286
349,80	0,285
350,00	0,282
350,20	0,276
350,40	0,270
350,60	0,264
350,80	0,258
351,00	0,258
351,20	0,257
351,40	0,263
351,60	0,268
351,80	0,266
352,00	0,275
352,20	0,281
352,40	0,282
352,60	0,287
352,80	0,291
353,00	0,301
353,20	0,313
353,40	0,309
353,60	0,304
353,80	0,304
354,00	0,303
354,20	0,300
354,40	0,290
354,60	0,283
354,80	0,272
355,00	0,261
355,20	0,261
355,40	0,264
355,60	0,260
355,80	0,254
356,00	0,259
356,20	0,266
356,40	0,265
356,60	0,268
356,80	0,281
357,00	0,287
357,20	0,284
357,40	0,291
357,60	0,295
357,80	0,294
358,00	0,298
358,20	0,304
358,40	0,302
358,60	0,298
358,80	0,298
359,00	0,298
359,20	0,297
359,40	0,287
359,60	0,276
359,80	0,274
360,00	0,273
360,20	0,271
360,40	0,269
360,60	0,263
360,80	0,260
361,00	0,258
361,20	0,257
361,40	0,261
361,60	0,263
361,80	0,265
362,00	0,269
362,20	0,277
362,40	0,279
362,60	0,281
362,80	0,287
363,00	0,293
363,20	0,300
363,40	0,302
363,60	0,306
363,80	0,308
364,00	0,308
364,20	0,308
364,40	0,307
364,60	0,301
364,80	0,297
365,00	0,298
365,20	0,297
365,40	0,293
365,60	0,282
365,80	0,276
366,00	0,274
366,20	0,270
366,40	0,266
366,60	0,264
366,80	0,266
367,00	0,263
367,20	0,261
367,40	0,264
367,60	0,266
367,80	0,267
368,00	0,267
368,20	0,269
368,40	0,279
368,60	0,290
368,80	0,294
369,00	0,295
369,20	0,294
369,40	0,296
369,60	0,301
369,80	0,302
370,00	0,299
370,20	0,295
370,40	0,289
370,60	0,285
370,80	0,283
371,00	0,276
371,20	0,273
371,40	0,266
371,60	0,257
371,80	0,255
372,00	0,253
372,20	0,252
372,40	0,253
372,60	0,255
372,80	0,257
373,00	0,258
373,20	0,263
373,40	0,267
373,60	0,273
373,80	0,276
374,00	0,277
374,20	0,286
374,40	0,288
374,60	0,288
374,80	0,292
375,00	0,296
375,20	0,295
375,40	0,291
375,60	0,292
375,80	0,290
376,00	0,285
376,20	0,279
376,40	0,279
376,60	0,277
376,80	0,270
377,00	0,268
377,20	0,262
377,40	0,258
377,60	0,255
377,80	0,252
378,00	0,251
378,20	0,251
378,40	0,251
378,60	0,255
378,80	0,259
379,00	0,261
379,20	0,263
379,40	0,267
379,60	0,271
379,80	0,274
380,00	0,280
380,20	0,288
380,40	0,291
380,60	0,292
380,80	0,289
381,00	0,293
381,20	0,297
381,40	0,295
381,60	0,296
381,80	0,294
382,00	0,291
382,20	0,288
382,40	0,282
382,60	0,279
382,80	0,277
383,00	0,274
383,20	0,271
383,40	0,266
383,60	0,263
383,80	0,261
384,00	0,258
384,20	0,254
384,40	0,251
384,60	0,252
384,80	0,255
385,00	0,256
385,20	0,260
385,40	0,262
385,60	0,263
385,80	0,267
386,00	0,269
386,20	0,273
386,40	0,283
386,60	0,289
386,80	0,286
387,00	0,289
387,20	0,296
387,40	0,295
387,60	0,295
387,80	0,294
388,00	0,292
388,20	0,292
388,40	0,289
388,60	0,286
388,80	0,283
389,00	0,277
389,20	0,269
389,40	0,263
389,60	0,259
389,80	0,258
390,00	0,258
390,20	0,254
390,40	0,251
390,60	0,251
390,80	0,253
391,00	0,252
391,20	0,254
391,40	0,257
391,60	0,259
391,80	0,262
392,00	0,266
392,20	0,270
392,40	0,276
392,60	0,282
392,80	0,288
393,00	0,289
393,20	0,285
393,40	0,288
393,60	0,295
393,80	0,294
394,00	0,290
394,20	0,290
394,40	0,288
394,60	0,286
394,80	0,285
395,00	0,282
395,20	0,277
395,40	0,271
395,60	0,267
395,80	0,264
396,00	0,261
396,20	0,257
396,40	0,253
396,60	0,251
396,80	0,247
397,00	0,245
397,20	0,247
397,40	0,247
397,60	0,248
397,80	0,254
398,00	0,256
398,20	0,256
398,40	0,260
398,60	0,263
398,80	0,268
399,00	0,272
399,20	0,275
399,40	0,280
399,60	0,284
399,80	0,286
400,00	0,286
400,20	0,287
400,40	0,289
400,60	0,289
400,80	0,291
401,00	0,292
401,20	0,288
401,40	0,285
401,60	0,282
401,80	0,278
402,00	0,278
402,20	0,278
402,40	0,270
402,60	0,264
402,80	0,264
403,00	0,263
403,20	0,258
403,40	0,254
403,60	0,250
403,80	0,247
404,00	0,248
404,20	0,249
404,40	0,247
404,60	0,244
404,80	0,246
405,00	0,251
405,20	0,251
405,40	0,254
405,60	0,259
405,80	0,262
406,00	0,263
406,20	0,267
406,40	0,274
406,60	0,278
406,80	0,279
407,00	0,284
407,20	0,290
407,40	0,290
407,60	0,289
407,80	0,288
408,00	0,287
408,20	0,287
408,40	0,283
408,60	0,281
408,80	0,282
409,00	0,279
409,20	0,273
409,40	0,268
409,60	0,263
409,80	0,258
410,00	0,256
410,20	0,251
410,40	0,246
410,60	0,242
410,80	0,239
411,00	0,238
411,20	0,237
411,40	0,238
411,60	0,241
411,80	0,244
412,00	0,245
412,20	0,247
412,40	0,247
412,60	0,250
412,80	0,253
413,00	0,258
413,20	0,262
413,40	0,267
413,60	0,272
413,80	0,275
414,00	0,279
414,20	0,280
414,40	0,283
414,60	0,286
414,80	0,286
415,00	0,286
415,20	0,288
415,40	0,289
415,60	0,287
415,80	0,283
416,00	0,281
416,20	0,281
416,40	0,279
416,60	0,276
416,80	0,272
417,00	0,267
417,20	0,263
417,40	0,262
417,60	0,260
417,80	0,258
418,00	0,254
418,20	0,248
418,40	0,245
418,60	0,244
418,80	0,242
419,00	0,238
419,20	0,237
419,40	0,238
419,60	0,242
419,80	0,248
420,00	0,250
420,20	0,251
420,40	0,256
420,60	0,261
420,80	0,266
421,00	0,270
421,20	0,272
421,40	0,275
421,60	0,280
421,80	0,282
422,00	0,283
422,20	0,285
422,40	0,286
422,60	0,288
422,80	0,289
423,00	0,290
423,20	0,291
423,40	0,289
423,60	0,286
423,80	0,282
424,00	0,280
424,20	0,277
424,40	0,276
424,60	0,273
424,80	0,267
425,00	0,264
425,20	0,259
425,40	0,255
425,60	0,255
425,80	0,252
426,00	0,246
426,20	0,243
426,40	0,242
426,60	0,239
426,80	0,237
427,00	0,237
427,20	0,238
427,40	0,239
427,60	0,241
427,80	0,245
428,00	0,249
428,20	0,252
428,40	0,253
428,60	0,256
428,80	0,260
429,00	0,263
429,20	0,265
429,40	0,268
429,60	0,272
429,80	0,276
430,00	0,278
430,20	0,280
430,40	0,280
430,60	0,279
430,80	0,278
431,00	0,280
431,20	0,278
431,40	0,274
431,60	0,273
431,80	0,271
432,00	0,269
432,20	0,265
432,40	0,262
432,60	0,258
432,80	0,256
433,00	0,253
433,20	0,250
433,40	0,249
433,60	0,247
433,80	0,243
434,00	0,240
434,20	0,238
434,40	0,236
434,60	0,235
434,80	0,235
435,00	0,234
435,20	0,234
435,40	0,237
435,60	0,238
435,80	0,235
436,00	0,237
436,20	0,242
436,40	0,245
436,60	0,248
436,80	0,252
437,00	0,256
437,20	0,258
437,40	0,260
437,60	0,264
437,80	0,268
438,00	0,269
438,20	0,271
438,40	0,275
438,60	0,279
438,80	0,281
439,00	0,282
439,20	0,281
439,40	0,280
439,60	0,281
439,80	0,280
440,00	0,277
440,20	0,273
440,40	0,273
440,60	0,272
440,80	0,267
441,00	0,263
441,20	0,258
441,40	0,255
441,60	0,252
441,80	0,250
442,00	0,248
442,20	0,243
442,40	0,240
442,60	0,239
442,80	0,239
443,00	0,237
443,20	0,237
443,40	0,235
443,60	0,234
443,80	0,236
444,00	0,238
444,20	0,239
444,40	0,240
444,60	0,242
444,80	0,246
445,00	0,250
445,20	0,253
445,40	0,256
445,60	0,260
445,80	0,264
446,00	0,267
446,20	0,269
446,40	0,271
446,60	0,273
446,80	0,278
447,00	0,280
447,20	0,280
447,40	0,279
447,60	0,277
447,80	0,278
448,00	0,277
448,20	0,277
448,40	0,277
448,60	0,274
448,80	0,272
449,00	0,270
449,20	0,266
449,40	0,262
449,60	0,259
449,80	0,256
450,00	0,252
450,20	0,251
450,40	0,249
450,60	0,245
450,80	0,242
451,00	0,240
451,20	0,239
451,40	0,235
451,60	0,232
451,80	0,232
452,00	0,231
452,20	0,230
452,40	0,230
452,60	0,232
452,80	0,234
453,00	0,236
453,20	0,235
453,40	0,235
453,60	0,239
453,80	0,243
454,00	0,247
454,20	0,250
454,40	0,250
454,60	0,251
454,80	0,255
455,00	0,259
455,20	0,263
455,40	0,266
455,60	0,268
455,80	0,268
456,00	0,270
456,20	0,272
456,40	0,273
456,60	0,274
456,80	0,274
457,00	0,274
457,20	0,274
457,40	0,273
457,60	0,273
457,80	0,272
458,00	0,268
458,20	0,265
458,40	0,264
458,60	0,261
458,80	0,258
459,00	0,254
459,20	0,252
459,40	0,251
459,60	0,248
459,80	0,245
460,00	0,244
460,20	0,241
460,40	0,236
460,60	0,235
460,80	0,234
461,00	0,233
461,20	0,234
461,40	0,232
461,60	0,232
461,80	0,233
462,00	0,233
462,20	0,237
462,40	0,239
462,60	0,241
462,80	0,242
463,00	0,242
463,20	0,248
463,40	0,251
463,60	0,254
463,80	0,257
464,00	0,261
464,20	0,264
464,40	0,266
464,60	0,268
464,80	0,271
465,00	0,275
465,20	0,278
465,40	0,279
465,60	0,281
465,80	0,283
466,00	0,282
466,20	0,282
466,40	0,282
466,60	0,283
466,80	0,282
467,00	0,281
467,20	0,281
467,40	0,279
467,60	0,276
467,80	0,272
468,00	0,269
468,20	0,269
468,40	0,266
468,60	0,261
468,80	0,257
469,00	0,255
469,20	0,252
469,40	0,249
469,60	0,247
469,80	0,243
470,00	0,239
470,20	0,235
470,40	0,233
470,60	0,233
470,80	0,232
471,00	0,230
471,20	0,229
471,40	0,230
471,60	0,229
471,80	0,229
472,00	0,232
472,20	0,233
472,40	0,234
472,60	0,235
472,80	0,235
473,00	0,237
473,20	0,239
473,40	0,242
473,60	0,245
473,80	0,247
474,00	0,250
474,20	0,255
474,40	0,256
474,60	0,258
474,80	0,262
475,00	0,263
475,20	0,265
475,40	0,267
475,60	0,269
475,80	0,272
476,00	0,273
476,20	0,271
476,40	0,269
476,60	0,270
476,80	0,270
477,00	0,268
477,20	0,267
477,40	0,266
477,60	0,265
477,80	0,263
478,00	0,260
478,20	0,260
478,40	0,259
478,60	0,255
478,80	0,252
479,00	0,249
479,20	0,245
479,40	0,243
479,60	0,240
479,80	0,237
480,00	0,234
480,20	0,232
480,40	0,228
480,60	0,226
480,80	0,225
481,00	0,224
481,20	0,223
481,40	0,221
481,60	0,222
481,80	0,223
482,00	0,222
482,20	0,223
482,40	0,224
482,60	0,226
482,80	0,228
483,00	0,227
483,20	0,227
483,40	0,230
483,60	0,236
483,80	0,240
484,00	0,241
484,20	0,244
484,40	0,247
484,60	0,251
484,80	0,254
485,00	0,258
485,20	0,260
485,40	0,262
485,60	0,264
485,80	0,264
486,00	0,264
486,20	0,266
486,40	0,268
486,60	0,270
486,80	0,269
487,00	0,269
487,20	0,268
487,40	0,266
487,60	0,267
487,80	0,266
488,00	0,264
488,20	0,262
488,40	0,260
488,60	0,258
488,80	0,256
489,00	0,253
489,20	0,250
489,40	0,245
489,60	0,241
489,80	0,240
490,00	0,239
490,20	0,236
490,40	0,233
490,60	0,231
490,80	0,231
491,00	0,231
491,20	0,228
491,40	0,226
491,60	0,226
491,80	0,226
492,00	0,226
492,20	0,229
492,40	0,228
492,60	0,228
492,80	0,230
493,00	0,230
493,20	0,231
493,40	0,232
493,60	0,235
493,80	0,237
494,00	0,239
494,20	0,241
494,40	0,244
494,60	0,246
494,80	0,247
495,00	0,250
495,20	0,254
495,40	0,258
495,60	0,260
495,80	0,263
496,00	0,264
496,20	0,267
496,40	0,270
496,60	0,270
496,80	0,270
497,00	0,272
497,20	0,274
497,40	0,275
497,60	0,276
497,80	0,275
498,00	0,274
498,20	0,274
498,40	0,273
498,60	0,272
498,80	0,270
499,00	0,268
499,20	0,265
499,40	0,261
499,60	0,259
499,80	0,256
500,00	0,253
500,20	0,252
500,40	0,249
500,60	0,247
500,80	0,245
501,00	0,242
501,20	0,239
501,40	0,236
501,60	0,234
501,80	0,232
502,00	0,228
502,20	0,227
502,40	0,227
502,60	0,225
502,80	0,222
503,00	0,221
503,20	0,220
503,40	0,221
503,60	0,224
503,80	0,223
504,00	0,221
504,20	0,222
504,40	0,224
504,60	0,226
504,80	0,227
505,00	0,230
505,20	0,232
505,40	0,232
505,60	0,235
505,80	0,237
506,00	0,239
506,20	0,241
506,40	0,243
506,60	0,246
506,80	0,249
507,00	0,252
507,20	0,253
507,40	0,254
507,60	0,255
507,80	0,258
508,00	0,259
508,20	0,260
508,40	0,262
508,60	0,264
508,80	0,263
509,00	0,263
509,20	0,263
509,40	0,263
509,60	0,263
509,80	0,263
510,00	0,262
510,20	0,261
510,40	0,260
510,60	0,260
510,80	0,259
511,00	0,256
511,20	0,254
511,40	0,252
511,60	0,250
511,80	0,247
512,00	0,245
512,20	0,242
512,40	0,238
512,60	0,236
512,80	0,235
513,00	0,234
513,20	0,231
513,40	0,228
513,60	0,225
513,80	0,225
514,00	0,224
514,20	0,221
514,40	0,220
514,60	0,220
514,80	0,218
515,00	0,217
515,20	0,218
515,40	0,219
515,60	0,219
515,80	0,219
516,00	0,221
516,20	0,224
516,40	0,225
516,60	0,226
516,80	0,229
517,00	0,232
517,20	0,235
517,40	0,237
517,60	0,237
517,80	0,240
518,00	0,244
518,20	0,246
518,40	0,248
518,60	0,251
518,80	0,254
519,00	0,257
519,20	0,259
519,40	0,262
519,60	0,263
519,80	0,265
520,00	0,268
520,20	0,270
520,40	0,271
520,60	0,271
520,80	0,271
521,00	0,272
521,20	0,271
521,40	0,271
521,60	0,270
521,80	0,270
522,00	0,269
522,20	0,267
522,40	0,267
522,60	0,266
522,80	0,264
523,00	0,265
523,20	0,264
523,40	0,261
523,60	0,258
523,80	0,256
524,00	0,257
524,20	0,254
524,40	0,250
524,60	0,249
524,80	0,248
525,00	0,244
525,20	0,241
525,40	0,239
525,60	0,237
525,80	0,235
526,00	0,233
526,20	0,230
526,40	0,228
526,60	0,228
526,80	0,226
527,00	0,224
527,20	0,224
527,40	0,226
527,60	0,227
527,80	0,225
528,00	0,224
528,20	0,223
528,40	0,222
528,60	0,223
528,80	0,226
529,00	0,229
529,20	0,230
529,40	0,232
529,60	0,231
529,80	0,232
530,00	0,235
530,20	0,237
530,40	0,240
530,60	0,240
530,80	0,243
531,00	0,245
531,20	0,249
531,40	0,252
531,60	0,252
531,80	0,254
532,00	0,256
532,20	0,256
532,40	0,258
532,60	0,259
532,80	0,260
533,00	0,262
533,20	0,262
533,40	0,265
533,60	0,267
533,80	0,266
534,00	0,264
534,20	0,263
534,40	0,264
534,60	0,265
534,80	0,265
535,00	0,264
535,20	0,261
535,40	0,260
535,60	0,259
535,80	0,255
536,00	0,252
536,20	0,251
536,40	0,251
536,60	0,251
536,80	0,249
537,00	0,245
537,20	0,242
537,40	0,241
537,60	0,239
537,80	0,235
538,00	0,232
538,20	0,230
538,40	0,228
538,60	0,225
538,80	0,223
539,00	0,222
539,20	0,222
539,40	0,220
539,60	0,216
539,80	0,213
540,00	0,212
540,20	0,212
540,40	0,210
540,60	0,209
540,80	0,210
541,00	0,211
541,20	0,212
541,40	0,211
541,60	0,213
541,80	0,215
542,00	0,216
542,20	0,218
542,40	0,219
542,60	0,219
542,80	0,221
543,00	0,223
543,20	0,225
543,40	0,227
543,60	0,228
543,80	0,230
544,00	0,232
544,20	0,233
544,40	0,236
544,60	0,238
544,80	0,238
545,00	0,241
545,20	0,244
545,40	0,246
545,60	0,248
545,80	0,248
546,00	0,250
546,20	0,251
546,40	0,252
546,60	0,253
546,80	0,253
547,00	0,252
547,20	0,254
547,40	0,255
547,60	0,254
547,80	0,253
