"w15_26_3nm_NiOx - RawData"
"Wavelength nm."	"Abs."
547,20	0,262
547,40	0,259
547,60	0,257
547,80	0,254
548,00	0,253
548,20	0,252
548,40	0,249
548,60	0,248
548,80	0,245
549,00	0,244
549,20	0,245
549,40	0,243
549,60	0,241
549,80	0,242
550,00	0,242
550,20	0,240
550,40	0,239
550,60	0,240
550,80	0,242
551,00	0,241
551,20	0,238
551,40	0,239
551,60	0,243
551,80	0,245
552,00	0,246
552,20	0,247
552,40	0,248
552,60	0,251
552,80	0,253
553,00	0,254
553,20	0,257
553,40	0,258
553,60	0,258
553,80	0,261
554,00	0,263
554,20	0,266
554,40	0,268
554,60	0,269
554,80	0,270
555,00	0,272
555,20	0,273
555,40	0,275
555,60	0,277
555,80	0,277
556,00	0,278
556,20	0,280
556,40	0,280
556,60	0,279
556,80	0,280
557,00	0,281
557,20	0,283
557,40	0,283
557,60	0,280
557,80	0,279
558,00	0,278
558,20	0,278
558,40	0,276
558,60	0,275
558,80	0,274
559,00	0,271
559,20	0,269
559,40	0,266
559,60	0,265
559,80	0,264
560,00	0,262
560,20	0,261
560,40	0,257
560,60	0,257
560,80	0,258
561,00	0,254
561,20	0,251
561,40	0,249
561,60	0,246
561,80	0,244
562,00	0,242
562,20	0,240
562,40	0,238
562,60	0,236
562,80	0,235
563,00	0,235
563,20	0,231
563,40	0,228
563,60	0,227
563,80	0,227
564,00	0,228
564,20	0,228
564,40	0,227
564,60	0,227
564,80	0,227
565,00	0,229
565,20	0,230
565,40	0,230
565,60	0,231
565,80	0,231
566,00	0,233
566,20	0,236
566,40	0,236
566,60	0,237
566,80	0,240
567,00	0,241
567,20	0,243
567,40	0,245
567,60	0,248
567,80	0,249
568,00	0,251
568,20	0,254
568,40	0,255
568,60	0,257
568,80	0,258
569,00	0,258
569,20	0,260
569,40	0,263
569,60	0,266
569,80	0,266
570,00	0,266
570,20	0,267
570,40	0,267
570,60	0,271
570,80	0,273
571,00	0,271
571,20	0,271
571,40	0,272
571,60	0,273
571,80	0,272
572,00	0,273
572,20	0,271
572,40	0,270
572,60	0,271
572,80	0,271
573,00	0,268
573,20	0,265
573,40	0,265
573,60	0,263
573,80	0,261
574,00	0,259
574,20	0,259
574,40	0,257
574,60	0,254
574,80	0,251
575,00	0,247
575,20	0,246
575,40	0,247
575,60	0,247
575,80	0,246
576,00	0,245
576,20	0,243
576,40	0,242
576,60	0,241
576,80	0,238
577,00	0,238
577,20	0,238
577,40	0,237
577,60	0,235
577,80	0,233
578,00	0,235
578,20	0,236
578,40	0,235
578,60	0,234
578,80	0,232
579,00	0,230
579,20	0,231
579,40	0,230
579,60	0,229
579,80	0,230
580,00	0,232
580,20	0,235
580,40	0,236
580,60	0,236
580,80	0,239
581,00	0,242
581,20	0,242
581,40	0,244
581,60	0,244
581,80	0,246
582,00	0,250
582,20	0,253
582,40	0,253
582,60	0,255
582,80	0,257
583,00	0,259
583,20	0,263
583,40	0,265
583,60	0,266
583,80	0,269
584,00	0,271
584,20	0,274
584,40	0,275
584,60	0,276
584,80	0,279
585,00	0,281
585,20	0,281
585,40	0,282
585,60	0,283
585,80	0,284
586,00	0,284
586,20	0,283
586,40	0,285
586,60	0,286
586,80	0,287
587,00	0,288
587,20	0,288
587,40	0,286
587,60	0,284
587,80	0,283
588,00	0,284
588,20	0,284
588,40	0,283
588,60	0,282
588,80	0,280
589,00	0,279
589,20	0,277
589,40	0,274
589,60	0,272
589,80	0,271
590,00	0,268
590,20	0,266
590,40	0,263
590,60	0,260
590,80	0,257
591,00	0,256
591,20	0,254
591,40	0,250
591,60	0,248
591,80	0,246
592,00	0,244
592,20	0,242
592,40	0,242
592,60	0,240
592,80	0,238
593,00	0,237
593,20	0,235
593,40	0,233
593,60	0,232
593,80	0,230
594,00	0,229
594,20	0,228
594,40	0,226
594,60	0,225
594,80	0,225
595,00	0,225
595,20	0,224
595,40	0,226
595,60	0,227
595,80	0,227
596,00	0,227
596,20	0,227
596,40	0,227
596,60	0,227
596,80	0,229
597,00	0,230
597,20	0,231
597,40	0,234
597,60	0,236
597,80	0,240
598,00	0,242
598,20	0,242
598,40	0,242
598,60	0,245
598,80	0,247
599,00	0,248
599,20	0,250
599,40	0,250
599,60	0,252
599,80	0,253
600,00	0,253
600,20	0,254
600,40	0,258
600,60	0,260
600,80	0,260
601,00	0,261
601,20	0,262
601,40	0,263
601,60	0,266
601,80	0,268
602,00	0,269
602,20	0,267
602,40	0,268
602,60	0,271
602,80	0,271
603,00	0,270
603,20	0,269
603,40	0,270
603,60	0,268
603,80	0,267
604,00	0,268
604,20	0,269
604,40	0,267
604,60	0,267
604,80	0,268
605,00	0,266
605,20	0,263
605,40	0,261
605,60	0,262
605,80	0,260
606,00	0,256
606,20	0,255
606,40	0,252
606,60	0,250
606,80	0,251
607,00	0,248
607,20	0,243
607,40	0,242
607,60	0,242
607,80	0,241
608,00	0,240
608,20	0,238
608,40	0,236
608,60	0,235
608,80	0,236
609,00	0,234
609,20	0,232
609,40	0,231
609,60	0,230
609,80	0,227
610,00	0,227
610,20	0,224
610,40	0,222
610,60	0,223
610,80	0,222
611,00	0,221
611,20	0,221
611,40	0,222
611,60	0,221
611,80	0,221
612,00	0,221
612,20	0,222
612,40	0,221
612,60	0,220
612,80	0,221
613,00	0,223
613,20	0,223
613,40	0,224
613,60	0,226
613,80	0,226
614,00	0,229
614,20	0,231
614,40	0,233
614,60	0,235
614,80	0,237
615,00	0,238
615,20	0,242
615,40	0,245
615,60	0,244
615,80	0,243
616,00	0,244
616,20	0,245
616,40	0,249
616,60	0,253
616,80	0,255
617,00	0,259
617,20	0,261
617,40	0,261
617,60	0,261
617,80	0,264
618,00	0,265
618,20	0,265
618,40	0,266
618,60	0,268
618,80	0,272
619,00	0,275
619,20	0,277
619,40	0,276
619,60	0,276
619,80	0,277
620,00	0,278
620,20	0,278
620,40	0,276
620,60	0,276
620,80	0,276
621,00	0,276
621,20	0,276
621,40	0,276
621,60	0,276
621,80	0,276
622,00	0,275
622,20	0,275
622,40	0,276
622,60	0,273
622,80	0,269
623,00	0,269
623,20	0,269
623,40	0,268
623,60	0,263
623,80	0,259
624,00	0,260
624,20	0,260
624,40	0,257
624,60	0,254
624,80	0,253
625,00	0,251
625,20	0,248
625,40	0,246
625,60	0,246
625,80	0,245
626,00	0,242
626,20	0,240
626,40	0,237
626,60	0,235
626,80	0,235
627,00	0,235
627,20	0,233
627,40	0,231
627,60	0,230
627,80	0,227
628,00	0,225
628,20	0,226
628,40	0,226
628,60	0,225
628,80	0,225
629,00	0,225
629,20	0,224
629,40	0,224
629,60	0,225
629,80	0,226
630,00	0,227
630,20	0,227
630,40	0,227
630,60	0,228
630,80	0,230
631,00	0,229
631,20	0,228
631,40	0,229
631,60	0,231
631,80	0,234
632,00	0,235
632,20	0,234
632,40	0,234
632,60	0,237
632,80	0,239
633,00	0,241
633,20	0,244
633,40	0,244
633,60	0,245
633,80	0,248
634,00	0,249
634,20	0,250
634,40	0,253
634,60	0,254
634,80	0,255
635,00	0,259
635,20	0,262
635,40	0,262
635,60	0,263
635,80	0,263
636,00	0,266
636,20	0,266
636,40	0,265
636,60	0,266
636,80	0,268
637,00	0,266
637,20	0,267
637,40	0,271
637,60	0,274
637,80	0,274
638,00	0,273
638,20	0,275
638,40	0,272
638,60	0,272
638,80	0,273
639,00	0,273
639,20	0,273
639,40	0,272
639,60	0,270
639,80	0,268
640,00	0,266
640,20	0,266
640,40	0,268
640,60	0,268
640,80	0,267
641,00	0,265
641,20	0,263
641,40	0,263
641,60	0,261
641,80	0,258
642,00	0,258
642,20	0,256
642,40	0,255
642,60	0,257
642,80	0,255
643,00	0,253
643,20	0,251
643,40	0,249
643,60	0,247
643,80	0,243
644,00	0,241
644,20	0,239
644,40	0,236
644,60	0,233
644,80	0,230
645,00	0,231
645,20	0,230
645,40	0,225
645,60	0,222
645,80	0,223
646,00	0,221
646,20	0,219
646,40	0,216
646,60	0,214
646,80	0,215
647,00	0,215
647,20	0,212
647,40	0,211
647,60	0,214
647,80	0,214
648,00	0,213
648,20	0,213
648,40	0,211
648,60	0,209
648,80	0,209
649,00	0,212
649,20	0,212
649,40	0,210
649,60	0,211
649,80	0,212
650,00	0,213
650,20	0,215
650,40	0,216
650,60	0,219
650,80	0,219
651,00	0,221
651,20	0,223
651,40	0,222
651,60	0,223
651,80	0,223
652,00	0,222
652,20	0,225
652,40	0,228
652,60	0,230
652,80	0,230
653,00	0,230
653,20	0,233
653,40	0,236
653,60	0,236
653,80	0,239
654,00	0,242
654,20	0,243
654,40	0,244
654,60	0,244
654,80	0,245
655,00	0,248
655,20	0,249
655,40	0,251
655,60	0,251
655,80	0,253
656,00	0,259
656,20	0,260
656,40	0,261
656,60	0,261
656,80	0,260
657,00	0,261
657,20	0,262
657,40	0,261
657,60	0,258
657,80	0,258
658,00	0,260
658,20	0,261
658,40	0,261
658,60	0,263
658,80	0,260
659,00	0,258
659,20	0,260
659,40	0,262
659,60	0,261
659,80	0,259
660,00	0,257
660,20	0,257
660,40	0,254
660,60	0,252
660,80	0,254
661,00	0,254
661,20	0,252
661,40	0,252
661,60	0,251
661,80	0,253
662,00	0,253
662,20	0,250
662,40	0,248
662,60	0,250
662,80	0,247
663,00	0,242
663,20	0,241
663,40	0,238
663,60	0,237
663,80	0,239
664,00	0,237
664,20	0,232
664,40	0,233
664,60	0,233
664,80	0,227
665,00	0,226
665,20	0,226
665,40	0,225
665,60	0,225
665,80	0,224
666,00	0,222
666,20	0,220
666,40	0,221
666,60	0,221
666,80	0,221
667,00	0,221
667,20	0,221
667,40	0,220
667,60	0,218
667,80	0,217
668,00	0,215
668,20	0,215
668,40	0,214
668,60	0,216
668,80	0,219
669,00	0,217
669,20	0,218
669,40	0,221
669,60	0,220
669,80	0,219
670,00	0,218
670,20	0,220
670,40	0,224
670,60	0,224
670,80	0,221
671,00	0,223
671,20	0,226
671,40	0,226
671,60	0,227
671,80	0,226
672,00	0,227
672,20	0,233
672,40	0,238
672,60	0,240
672,80	0,241
673,00	0,241
673,20	0,245
673,40	0,247
673,60	0,247
673,80	0,248
674,00	0,252
674,20	0,255
674,40	0,252
674,60	0,253
674,80	0,253
675,00	0,253
675,20	0,258
675,40	0,260
675,60	0,260
675,80	0,261
676,00	0,261
676,20	0,263
676,40	0,267
676,60	0,266
676,80	0,266
677,00	0,270
677,20	0,270
677,40	0,269
677,60	0,267
677,80	0,267
678,00	0,267
678,20	0,264
678,40	0,264
678,60	0,265
678,80	0,266
679,00	0,268
679,20	0,270
679,40	0,268
679,60	0,269
679,80	0,270
680,00	0,270
680,20	0,267
680,40	0,266
680,60	0,268
680,80	0,270
681,00	0,267
681,20	0,266
681,40	0,267
681,60	0,266
681,80	0,263
682,00	0,260
682,20	0,258
682,40	0,261
682,60	0,263
682,80	0,260
683,00	0,257
683,20	0,255
683,40	0,259
683,60	0,254
683,80	0,247
684,00	0,246
684,20	0,245
684,40	0,245
684,60	0,244
684,80	0,242
685,00	0,243
685,20	0,242
685,40	0,240
685,60	0,237
685,80	0,232
686,00	0,229
686,20	0,230
686,40	0,233
686,60	0,231
686,80	0,227
687,00	0,227
687,20	0,229
687,40	0,227
687,60	0,226
687,80	0,223
688,00	0,218
688,20	0,222
688,40	0,223
688,60	0,219
688,80	0,221
689,00	0,219
689,20	0,218
689,40	0,221
689,60	0,221
689,80	0,222
690,00	0,224
690,20	0,221
690,40	0,219
690,60	0,217
690,80	0,214
691,00	0,213
691,20	0,214
691,40	0,214
691,60	0,215
691,80	0,215
692,00	0,219
692,20	0,224
692,40	0,223
692,60	0,222
692,80	0,220
693,00	0,220
693,20	0,226
693,40	0,229
693,60	0,231
693,80	0,234
694,00	0,234
694,20	0,236
694,40	0,236
694,60	0,239
694,80	0,242
695,00	0,238
695,20	0,241
695,40	0,244
695,60	0,241
695,80	0,239
696,00	0,238
696,20	0,240
696,40	0,241
696,60	0,244
696,80	0,249
697,00	0,252
697,20	0,249
697,40	0,246
697,60	0,250
697,80	0,254
698,00	0,255
698,20	0,254
698,40	0,254
698,60	0,257
698,80	0,259
699,00	0,257
699,20	0,252
699,40	0,253
699,60	0,257
699,80	0,258
700,00	0,259
700,20	0,261
700,40	0,262
700,60	0,262
700,80	0,259
701,00	0,259
701,20	0,260
701,40	0,257
701,60	0,254
701,80	0,258
702,00	0,262
702,20	0,258
702,40	0,253
702,60	0,256
702,80	0,258
703,00	0,260
703,20	0,256
703,40	0,251
703,60	0,252
703,80	0,248
704,00	0,247
704,20	0,246
704,40	0,247
704,60	0,246
704,80	0,241
705,00	0,244
705,20	0,241
705,40	0,238
705,60	0,241
705,80	0,243
706,00	0,239
706,20	0,233
706,40	0,227
706,60	0,227
706,80	0,233
707,00	0,235
707,20	0,233
707,40	0,229
707,60	0,228
707,80	0,227
708,00	0,226
708,20	0,221
708,40	0,214
708,60	0,217
708,80	0,220
709,00	0,221
709,20	0,222
709,40	0,216
709,60	0,211
709,80	0,212
710,00	0,210
710,20	0,212
710,40	0,215
710,60	0,208
710,80	0,206
711,00	0,214
711,20	0,211
711,40	0,207
711,60	0,209
711,80	0,208
712,00	0,208
712,20	0,208
712,40	0,207
712,60	0,204
712,80	0,202
713,00	0,204
713,20	0,202
713,40	0,201
713,60	0,204
713,80	0,198
714,00	0,201
714,20	0,204
714,40	0,206
714,60	0,206
714,80	0,206
715,00	0,204
715,20	0,207
715,40	0,215
715,60	0,214
715,80	0,212
716,00	0,214
716,20	0,213
716,40	0,213
716,60	0,220
716,80	0,218
717,00	0,218
717,20	0,223
717,40	0,229
717,60	0,232
717,80	0,230
718,00	0,229
718,20	0,227
718,40	0,232
718,60	0,237
718,80	0,235
719,00	0,233
719,20	0,235
719,40	0,240
719,60	0,247
719,80	0,239
720,00	0,234
720,20	0,241
720,40	0,243
720,60	0,245
720,80	0,251
721,00	0,256
721,20	0,255
721,40	0,257
721,60	0,255
721,80	0,253
722,00	0,259
722,20	0,256
722,40	0,250
722,60	0,254
722,80	0,257
723,00	0,255
723,20	0,258
723,40	0,260
723,60	0,256
723,80	0,255
724,00	0,256
724,20	0,257
724,40	0,261
724,60	0,265
724,80	0,268
725,00	0,271
725,20	0,270
725,40	0,264
725,60	0,262
725,80	0,263
726,00	0,266
726,20	0,267
726,40	0,264
726,60	0,263
726,80	0,261
727,00	0,265
727,20	0,271
727,40	0,268
727,60	0,268
727,80	0,268
728,00	0,267
728,20	0,269
728,40	0,266
728,60	0,260
728,80	0,256
729,00	0,255
729,20	0,255
729,40	0,253
729,60	0,252
729,80	0,253
730,00	0,249
730,20	0,243
730,40	0,240
730,60	0,239
730,80	0,242
731,00	0,243
731,20	0,238
731,40	0,233
731,60	0,235
731,80	0,231
732,00	0,224
732,20	0,225
732,40	0,225
732,60	0,225
732,80	0,225
733,00	0,228
733,20	0,232
733,40	0,233
733,60	0,231
733,80	0,229
734,00	0,224
734,20	0,229
734,40	0,234
734,60	0,233
734,80	0,229
735,00	0,224
735,20	0,224
735,40	0,223
735,60	0,224
735,80	0,223
736,00	0,222
736,20	0,212
736,40	0,209
736,60	0,217
736,80	0,214
737,00	0,209
737,20	0,210
737,40	0,209
737,60	0,208
737,80	0,208
738,00	0,204
738,20	0,207
738,40	0,206
738,60	0,209
738,80	0,210
739,00	0,207
739,20	0,202
739,40	0,195
739,60	0,206
739,80	0,208
740,00	0,198
740,20	0,197
740,40	0,200
740,60	0,202
740,80	0,209
741,00	0,209
741,20	0,204
741,40	0,205
741,60	0,215
741,80	0,219
742,00	0,216
742,20	0,214
742,40	0,214
742,60	0,212
742,80	0,217
743,00	0,224
743,20	0,220
743,40	0,222
743,60	0,227
743,80	0,219
744,00	0,219
744,20	0,226
744,40	0,227
744,60	0,223
744,80	0,228
745,00	0,239
745,20	0,238
745,40	0,242
745,60	0,247
745,80	0,244
746,00	0,245
746,20	0,250
746,40	0,247
746,60	0,246
746,80	0,248
747,00	0,244
747,20	0,246
747,40	0,249
747,60	0,246
747,80	0,249
748,00	0,254
748,20	0,250
748,40	0,242
748,60	0,239
748,80	0,236
749,00	0,242
749,20	0,250
749,40	0,243
749,60	0,245
749,80	0,253
750,00	0,251
750,20	0,254
750,40	0,257
750,60	0,247
750,80	0,246
751,00	0,253
751,20	0,256
751,40	0,258
751,60	0,256
751,80	0,260
752,00	0,268
752,20	0,269
752,40	0,263
752,60	0,256
752,80	0,253
753,00	0,249
753,20	0,243
753,40	0,246
753,60	0,244
753,80	0,247
754,00	0,254
754,20	0,249
754,40	0,242
754,60	0,234
754,80	0,233
755,00	0,239
755,20	0,240
755,40	0,243
755,60	0,240
755,80	0,243
756,00	0,247
756,20	0,233
756,40	0,226
756,60	0,233
756,80	0,232
757,00	0,229
757,20	0,233
757,40	0,236
757,60	0,235
757,80	0,228
758,00	0,220
758,20	0,223
758,40	0,239
758,60	0,232
758,80	0,221
759,00	0,225
759,20	0,226
759,40	0,213
759,60	0,215
759,80	0,225
760,00	0,215
760,20	0,212
760,40	0,218
760,60	0,231
760,80	0,236
761,00	0,226
761,20	0,221
761,40	0,227
761,60	0,225
761,80	0,225
762,00	0,230
762,20	0,219
762,40	0,213
762,60	0,214
762,80	0,222
763,00	0,221
763,20	0,217
763,40	0,217
763,60	0,218
763,80	0,211
764,00	0,203
764,20	0,218
764,40	0,217
764,60	0,210
764,80	0,211
765,00	0,210
765,20	0,211
765,40	0,206
765,60	0,199
765,80	0,201
766,00	0,207
766,20	0,198
766,40	0,192
766,60	0,183
766,80	0,178
767,00	0,189
767,20	0,202
767,40	0,209
767,60	0,200
767,80	0,207
768,00	0,213
768,20	0,202
768,40	0,203
768,60	0,206
768,80	0,207
769,00	0,205
769,20	0,201
769,40	0,205
769,60	0,199
769,80	0,195
770,00	0,201
770,20	0,197
770,40	0,194
770,60	0,206
770,80	0,216
771,00	0,216
771,20	0,210
771,40	0,202
771,60	0,213
771,80	0,215
772,00	0,218
772,20	0,223
772,40	0,222
772,60	0,222
772,80	0,215
773,00	0,216
773,20	0,216
773,40	0,211
773,60	0,222
773,80	0,223
774,00	0,220
774,20	0,220
774,40	0,226
774,60	0,227
774,80	0,217
775,00	0,220
775,20	0,222
775,40	0,235
775,60	0,249
775,80	0,244
776,00	0,229
776,20	0,229
776,40	0,235
776,60	0,239
776,80	0,236
777,00	0,230
777,20	0,232
777,40	0,228
777,60	0,220
777,80	0,216
778,00	0,225
778,20	0,236
778,40	0,231
778,60	0,219
778,80	0,219
779,00	0,225
779,20	0,231
779,40	0,229
779,60	0,228
779,80	0,223
780,00	0,209
780,20	0,224
780,40	0,243
780,60	0,229
780,80	0,216
781,00	0,219
781,20	0,225
781,40	0,218
781,60	0,217
781,80	0,229
782,00	0,229
782,20	0,216
782,40	0,214
782,60	0,227
782,80	0,227
783,00	0,227
783,20	0,229
783,40	0,220
783,60	0,222
783,80	0,226
784,00	0,236
784,20	0,243
784,40	0,235
784,60	0,222
784,80	0,221
785,00	0,227
785,20	0,220
785,40	0,211
785,60	0,220
785,80	0,224
786,00	0,214
786,20	0,217
786,40	0,215
786,60	0,214
786,80	0,226
787,00	0,228
787,20	0,217
787,40	0,204
787,60	0,204
787,80	0,215
788,00	0,219
788,20	0,216
788,40	0,213
788,60	0,210
788,80	0,218
789,00	0,225
789,20	0,203
789,40	0,191
789,60	0,200
789,80	0,197
790,00	0,207
790,20	0,216
790,40	0,208
790,60	0,210
790,80	0,211
791,00	0,210
791,20	0,214
791,40	0,213
791,60	0,218
791,80	0,232
792,00	0,237
792,20	0,225
792,40	0,219
792,60	0,218
792,80	0,217
793,00	0,215
793,20	0,210
793,40	0,205
793,60	0,215
793,80	0,225
794,00	0,222
794,20	0,220
794,40	0,216
794,60	0,214
794,80	0,217
795,00	0,211
795,20	0,205
795,40	0,207
795,60	0,217
795,80	0,219
796,00	0,214
796,20	0,220
796,40	0,219
796,60	0,220
796,80	0,224
797,00	0,220
797,20	0,224
797,40	0,221
797,60	0,224
797,80	0,235
798,00	0,218
798,20	0,216
798,40	0,220
798,60	0,209
798,80	0,217
799,00	0,219
799,20	0,219
799,40	0,222
799,60	0,230
799,80	0,236
800,00	0,231
